input_filename: ../../inputs/problem-21-11315-pre.txt
output_file: out.txt
21 11315 36455
3 2722 385.54 -113.54
1 2723 -161.26 -198.61
6 2723 137.56 -178.87
1 2724 -192.53 -197.72
3 2724 -328.43 -112.02
1 2725 769.25 -196.76
2 2725 625.02 -93.07
3 2725 773.65 -97.79
6 2725 707.66 -187.4
17 2725 -1169.71 189.26
1 2726 845.55 -195
2 2726 673.71 -99.07
1 2727 765.34 -194.15
3 2727 770.28 -95.37
17 2727 -1173.24 192.23
1 2728 -527.16 -193.53
6 2728 -203.81 -156.9
1 2729 270.18 -190.46
2 2729 -13.97 105.34
9 2729 65.0699 354.43
10 2729 78.65 -369.82
13 2729 -370.25 464.51
1 2730 -502.57 -190.29
3 2730 -540.79 -96.5
1 2731 -1405.77 -189.76
6 2731 -910.83 -122.1
1 2732 597.54 -169.96
2 2732 483.12 -34.14
3 2732 476.2 -80.64
1 2733 -21.65 -158.78
6 2733 334.61 -165.52
1 2734 -21.65 -158.78
6 2734 334.61 -165.52
8 2734 632.3 41.78
1 2735 -114.85 -144.21
2 2735 -63.17 4.67999
3 2735 -277.14 -59.37
13 2735 -953.26 249.56
1 2736 807.97 -135.92
2 2736 649.86 -59.18
1 2737 -38.97 -133.27
6 2737 323.69 -147.93
1 2738 330.55 -128.46
2 2738 48.73 170.94
3 2738 -30.4 -62.33
11 2738 691.8 343.05
13 2738 -203.33 631.82
18 2738 -167.2 133.51
1 2739 -22.36 -117.36
6 2739 335.32 -137.46
8 2739 631.86 82.97
1 2740 -22.36 -117.36
6 2740 335.32 -137.46
8 2740 631.86 82.97
1 2741 -362.91 -102.46
3 2741 -437.37 -9.38
13 2741 -1218.68 220.53
1 2742 848.72 -85.46
3 2742 890.48 17.91
1 2743 1182.96 -77.16
6 2743 846.78 -82.14
1 2744 1197.26 -76.66
6 2744 858.59 -82.15
1 2745 851.85 -74.79
2 2745 678.16 -31.42
3 2745 894.2 28.31
1 2746 939.81 -73.6899
2 2746 728.38 -35.3
3 2746 995.25 30.56
1 2747 971.31 -70.67
3 2747 1030.24 33.94
8 2747 816.24 62.52
17 2747 -969.48 274.05
1 2748 1047.61 -70.01
6 2748 889.33 -96.06
17 2748 -904.63 271.14
1 2749 -833.6 -69.72
3 2749 -815.22 37.36
1 2750 1047.35 -65.66
2 2750 788.67 -33.63
8 2750 870.19 66.53
17 2750 -904.34 274.54
1 2751 984.03 -65.6
3 2751 1043.64 39.43
1 2752 1097.57 -62.84
6 2752 926.95 -91.54
17 2752 -862.56 275.21
1 2753 -107.53 -62.23
8 2753 328.29 109.27
13 2753 -988.72 451.12
1 2754 779.67 -60.74
2 2754 632.12 -11.03
3 2754 785.45 40.24
1 2755 1141.34 -57.77
8 2755 941.28 72.65
1 2756 -52.79 -55.82
8 2756 602.27 143.45
1 2757 -431.55 -53.97
2 2757 -139.15 9.44
13 2757 -1296.15 280.12
1 2758 -519.88 -51
6 2758 -193.79 -59.61
1 2759 -519.88 -51
6 2759 -193.79 -59.61
1 2760 -1020.53 -42.5601
6 2760 -610.47 -33.81
1 2761 -1113.49 -41.22
6 2761 -678.5 -30.56
1 2762 1078.09 -37.37
6 2762 912.34 -72.36
1 2763 1206.2 -34.92
6 2763 866.63 -50.69
1 2764 -1115.78 -34.37
3 2764 -1084.59 79.39
6 2764 -679.8 -25.66
1 2765 -1115.78 -34.37
3 2765 -1084.59 79.39
1 2766 1120.04 -34.14
6 2766 944.51 -70.49
1 2767 1107.47 -32.79
6 2767 934.77 -69.33
1 2768 884.91 -32.45
3 2768 932.51 72.75
6 2768 775.33 -66
1 2769 1098.13 -30.22
8 2769 907.79 95.81
1 2770 1086.93 -29.37
8 2770 899.4 96.26
1 2771 764.9 -27.8101
6 2771 708.48 -64.92
1 2772 -573.19 -13.49
3 2772 -597.96 90.07
1 2773 926.27 -4.82001
6 2773 806.13 -46.9
1 2774 -453.49 10.59
6 2774 -129.47 -20.7
1 2775 -155.93 14.6
6 2775 176.96 -36.9
1 2776 -506.27 21.7
3 2776 -541.54 124.56
1 2777 -345.05 35.85
6 2777 -33.55 -7.88
1 2778 -289.09 36.29
6 2778 21.18 -10.38
1 2779 -924.04 39.3401
2 2779 -283.56 10.33
1 2780 -1109.63 43.5701
6 2780 -672.99 27.2
1 2781 -1114.38 54.6899
3 2781 -1087.65 175.72
1 2782 -397.13 55.5801
6 2782 -77.23 8.17999
1 2783 763.07 59.75
3 2783 767.12 161
17 2783 -1173.8 422.92
1 2784 -1116.79 64.6599
3 2784 -1091.37 186.3
1 2785 -1081.8 65.77
3 2785 -1055.99 187.14
1 2786 -1081.8 65.77
2 2786 -345.23 16.07
3 2786 -1055.99 187.14
1 2787 -467 83.36
3 2787 -520.59 186
13 2787 -1331.81 486.97
1 2788 -478.17 87.49
6 2788 -149.57 33.04
1 2789 912.85 98.5901
2 2789 714.26 64.74
1 2790 -389.25 104.61
6 2790 -69.51 40.03
1 2791 -516.74 106.37
6 2791 -186.87 47.74
1 2792 -517.51 116.13
3 2792 -555.41 222.59
6 2792 -186.92 55.94
1 2793 758.61 118.2
3 2793 765.33 221.8
1 2794 1062.13 129.89
6 2794 905.6 51.08
1 2795 953.39 130.98
3 2795 1009.87 238.88
1 2796 986.15 135.22
6 2796 850.35 56.09
1 2797 -885.87 138.63
3 2797 -868.07 261.32
1 2798 -366.53 141.36
2 2798 -118.57 145.27
3 2798 -442.87 240.98
6 2798 -51.08 66.24
8 2798 -111.3 251.97
13 2798 -1220.32 619.3
1 2799 1020.47 144.15
6 2799 874.06 62.69
1 2800 1137.08 146.34
6 2800 962 63.27
1 2801 -197.14 146.7
6 2801 154.94 53.48
8 2801 255.82 302.09
13 2801 -1174.89 884.79
1 2802 1163.79 147.29
6 2802 982.59 63.76
8 2802 963.19 245.93
1 2803 -514.92 149.63
3 2803 -553.33 257.59
6 2803 -184.35 79.14
1 2804 -207.81 152.9
6 2804 147.51 57.71
8 2804 245.49 307.91
1 2805 803.28 156.45
3 2805 837.53 263.93
1 2806 -210.69 161.46
6 2806 146.45 63.26
1 2807 -510.22 165.89
3 2807 -549.05 274.88
13 2807 -1364.21 590.27
1 2808 -718.37 171.97
6 2808 -353.01 101.66
1 2809 -821.33 173.62
3 2809 -813.18 296.61
1 2810 -358.47 179.52
3 2810 -433.59 280.71
6 2810 -45.44 92
1 2811 781.98 180.49
2 2811 634.37 133.94
17 2811 -1155.5 535.02
1 2812 1130.26 185.77
6 2812 957.43 93
1 2813 1138.28 186.01
8 2813 948.68 278.68
1 2814 689.3 186.57
3 2814 660.11 284.39
17 2814 -1263.01 568.67
1 2815 -429.06 200.37
3 2815 -491.98 305.55
1 2816 -581.85 200.73
3 2816 -608.15 315
6 2816 -240.76 116.32
13 2816 -1439.95 619.83
1 2817 -577.55 202.45
6 2817 -237.21 117.79
1 2818 -386.87 202.86
3 2818 -459.99 304.57
1 2819 750.14 207.95
3 2819 753.4 312.61
17 2819 -1185.07 563.1
1 2820 -580.52 212.34
3 2820 -609.04 327.18
1 2821 664.68 220.37
3 2821 632.64 320.54
1 2822 -606.34 222.62
3 2822 -630.23 338.7
13 2822 -1466.43 645.61
1 2823 1185.2 225.34
6 2823 1000.11 122.18
1 2824 -306.28 235.09
8 2824 34.89 354.62
1 2825 -571.01 234.85
3 2825 -599.46 350.14
6 2825 -231.67 139.82
13 2825 -1426.6 674.21
1 2826 755.13 238.17
3 2826 758.5 342.33
1 2827 -207.68 238.43
2 2827 -188.17 329.75
8 2827 247.78 387.43
13 2827 -1197.63 1074.73
1 2828 776.19 239.34
6 2828 723.27 128.71
1 2829 -1302.08 238.83
6 2829 -800.44 164.05
1 2830 -539.11 241.47
6 2830 -205.38 143.38
1 2831 -313.93 241.98
8 2831 28.32 360.08
1 2832 -516.18 242.62
6 2832 -184.05 142.74
1 2833 -311.53 246.97
6 2833 31.48 130.73
1 2834 -311.53 246.97
6 2834 31.48 130.73
1 2835 963.68 256.01
6 2835 836.77 144.77
17 2835 -972.09 556.64
1 2836 963.68 256.01
3 2836 1021.15 366.6
17 2836 -972.09 556.64
1 2837 917.74 266.04
6 2837 805.66 151.68
1 2838 -725.82 268.32
3 2838 -732.45 392.68
1 2839 -741.25 278.89
3 2839 -743.4 403.49
1 2840 -534.24 283.37
6 2840 -202.61 172.08
13 2840 -1378.63 754.7
1 2841 -527.13 286.37
6 2841 -197.76 174.32
1 2842 -539.8 287.03
6 2842 -206.57 174.96
13 2842 -1385.1 759.55
1 2843 -556.65 287.42
3 2843 -587.32 404.35
6 2843 -218.03 175.18
1 2844 -616.67 293.59
6 2844 -267.48 181.29
1 2845 810.48 320.14
3 2845 844.63 431.1
1 2846 -743.87 321.14
6 2846 -376.05 205.68
1 2847 817.9 324.17
3 2847 854.9 435.42
1 2848 962.29 332.38
3 2848 1020.82 445.31
1 2849 1112.97 333.12
8 2849 925.98 403.25
1 2850 941.27 381.89
3 2850 997.13 495.41
1 2851 -776.16 387.85
3 2851 -770.61 524.2
1 2852 -590.44 418.11
8 2852 -324.71 471.87
1 2853 -1343.46 422.95
6 2853 -822.54 289.42
1 2854 -595.72 443.11
3 2854 -665.59 560.64
1 2855 -931.28 447.07
3 2855 -911.25 596.44
1 2856 -597.97 449.67
6 2856 -214.27 281.47
1 2857 -967.81 456.4
3 2857 -947.42 608.1
1 2858 988.01 459.13
3 2858 990.38 564.73
1 2859 988.01 459.13
3 2859 990.38 564.73
1 2860 1006.67 459.32
3 2860 1008.8 564.44
1 2861 1006.67 459.32
3 2861 1008.8 564.44
1 2862 -983.75 459.76
3 2862 -963.2 612.26
1 2863 992.82 460.28
3 2863 995.02 565.8
17 2863 -960.46 787.86
1 2864 1002.28 460.66
3 2864 1004.33 565.66
1 2865 -997.48 462.85
3 2865 -976.84 616.39
8 2865 -786.64 445.33
1 2866 -668.8 473.5
6 2866 -260.27 297.94
1 2867 -1260.24 494.1
2 2867 -433.14 244.08
1 2868 704.58 498.72
3 2868 599.47 589.26
1 2869 840.15 505.97
6 2869 834.56 307.74
1 2870 -775.23 521.11
3 2870 -779.09 664.97
1 2871 903.91 529
3 2871 796.93 616.33
1 2872 725.3 533.4
3 2872 621.38 623.86
6 2872 750.83 326.99
1 2873 -905.37 546.6
3 2873 -893.64 701.68
1 2874 -905.37 546.6
3 2874 -893.64 701.68
1 2875 -844.01 558.4
3 2875 -836.91 710.31
1 2876 -1341.48 558.7
6 2876 -817.93 381.39
1 2877 -904.59 572.52
3 2877 -893.21 728.48
1 2878 -833.01 610.27
6 2878 -444.09 406.92
1 2879 -858.96 610.56
3 2879 -850.82 767.72
1 2880 -881.3 636.46
3 2880 -869.72 798.03
1 2881 -1077.6 641.9
6 2881 -630.39 434.56
1 2882 846.8 645.7
2 2882 662.91 521.86
3 2882 736.86 734.44
1 2883 -1366.46 657.41
2 2883 -488.48 330.59
1 2884 -1245.8 679.05
6 2884 -747.79 462.01
1 2885 -1042.29 713.81
8 2885 -818.6 635.84
1 2886 -868.6 739.01
6 2886 -463.78 494.87
1 2887 -874.01 741.19
6 2887 -468.26 496.32
1 2888 -1405.67 764.85
2 2888 -513.21 391.34
1 2889 -1120.83 775.05
8 2889 -883.92 675.91
1 2890 -884.15 832.04
6 2890 -471.8 558.48
1 2891 -1178.45 879.87
6 2891 -696.52 598.1
1 2892 139.33 -763.63
3 2892 620.63 -690.35
1 2893 173.63 -727.75
3 2893 656.38 -650.61
1 2894 157.63 -690.33
3 2894 639.23 -609.63
1 2895 199.57 -688.11
6 2895 -18.93 -513.03
1 2896 913.71 -620.51
6 2896 781.9 -500.94
1 2897 907.23 -613.87
6 2897 777.05 -495.92
1 2898 -1075.52 -572.29
3 2898 -1034.16 -498.08
6 2898 -664.15 -395.91
1 2899 -1075.52 -572.29
6 2899 -664.15 -395.91
1 2900 -995.57 -569.65
6 2900 -603.78 -398.02
1 2901 -983.07 -563.71
3 2901 -944.53 -488.04
1 2902 -983.07 -563.71
3 2902 -944.53 -488.04
1 2903 1142.06 -561.43
6 2903 950.57 -465.51
1 2904 117.39 -557.58
6 2904 -69.6 -411.47
1 2905 152.34 -554.17
6 2905 -42.76 -410.34
1 2906 171.74 -553.06
6 2906 -23.7 -410.4
1 2907 111.08 -547.84
3 2907 580.42 -453.89
6 2907 -74.71 -404.1
1 2908 767.99 -546.08
3 2908 772.91 -449.03
1 2909 129.07 -545.53
6 2909 -61.05 -403.02
1 2910 -1073.81 -545.38
3 2910 -1025.39 -468.93
1 2911 145.53 -542.37
3 2911 615.82 -446.3
1 2912 106.59 -540.4
3 2912 574.27 -444.8
1 2913 158.52 -537.46
6 2913 -37.5 -397.78
1 2914 111.11 -524.42
3 2914 580.92 -426.76
1 2915 136.72 -515.59
3 2915 606.98 -417.11
1 2916 151.31 -510.72
6 2916 -41.3 -377.6
1 2917 143.44 -510.97
3 2917 613.95 -411.48
1 2918 74.17 -509.47
3 2918 532.49 -410.91
1 2919 74.17 -509.47
3 2919 532.49 -410.91
1 2920 152.5 -507.65
3 2920 623.12 -408.08
1 2921 74.5 -505.83
3 2921 532.51 -407
1 2922 791.15 -497.07
3 2922 797.54 -399.72
1 2923 -982.85 -490.14
3 2923 -1031.38 -410.85
1 2924 -519.2 -480.96
6 2924 -202.61 -355.94
1 2925 107.75 -478.04
3 2925 573.74 -375.54
1 2926 137.92 -474.34
6 2926 -50.94 -349.91
1 2927 79.76 -474.41
6 2927 -89.57 -348.3
1 2928 133.91 -472.9
6 2928 -53.19 -348.17
1 2929 150.8 -472.33
6 2929 -39.19 -348.41
1 2930 148.06 -468.85
6 2930 -41.53 -345.9
1 2931 925.35 -466.98
3 2931 974.54 -367.39
1 2932 104.33 -458.84
3 2932 570.18 -354
1 2933 90.27 -455.3
3 2933 551.75 -351.04
1 2934 -580.86 -451.04
6 2934 -258.53 -331.99
1 2935 -1037.85 -449.04
6 2935 -631.51 -312.66
1 2936 -886.12 -447.42
6 2936 -513.41 -316.9
1 2937 -830.74 -443.28
6 2937 -467.24 -316.41
1 2938 -1143.03 -441.84
6 2938 -709.21 -304.11
1 2939 -740.51 -440.42
3 2939 -731 -356.37
1 2940 -824.48 -439.9
3 2940 -803.96 -355.87
1 2941 -846.96 -433.05
6 2941 -480.14 -308.62
1 2942 -891.62 -432.84
3 2942 -862.08 -348.2
6 2942 -517.47 -306.91
1 2943 -891.62 -432.84
3 2943 -862.08 -348.2
1 2944 -979.54 -430.73
6 2944 -586.63 -301.7
1 2945 -835.35 -429.37
3 2945 -814.01 -344.44
1 2946 -889.33 -429.36
3 2946 -860.18 -344.78
1 2947 -1046.21 -427.74
3 2947 -1010.36 -345.14
1 2948 -834.21 -422.72
3 2948 -812.88 -337.43
1 2949 -848.36 -422.7
6 2949 -480.86 -301.74
1 2950 897.93 -421.99
3 2950 945.97 -322.38
1 2951 -969.09 -420.05
6 2951 -577.99 -295.09
1 2952 -995.49 -419.36
6 2952 -597.97 -294.03
1 2953 896.46 -418.93
3 2953 945.54 -319.59
1 2954 -828.06 -419.19
3 2954 -807.8 -334.04
6 2954 -463.52 -299.85
1 2955 -828.06 -419.19
3 2955 -807.8 -334.04
1 2956 -900.63 -417.88
3 2956 -868.72 -332.38
1 2957 93.46 -414.36
3 2957 555.57 -305.1
1 2958 82.92 -401.04
3 2958 545.7 -290.06
1 2959 163.19 -395.87
6 2959 -28.95 -291.67
1 2960 -464.56 -384.86
6 2960 -149.36 -291.51
1 2961 114.83 -384.21
3 2961 581.89 -271.13
1 2962 736.33 -382.85
3 2962 742.22 -285.96
1 2963 -897.39 -382.95
3 2963 -866.76 -295.45
1 2964 -434.13 -380.12
3 2964 -482.49 -292.77
1 2965 -342.71 -375.02
3 2965 -419.43 -289.09
1 2966 -453.1 -373.58
6 2966 -141.05 -284.33
1 2967 -358.87 -360.33
3 2967 -432.2 -273.44
1 2968 516.88 -358.72
3 2968 381.75 -268.34
17 2968 -1544.32 86.01
1 2969 511.06 -358.95
3 2969 376.67 -268.51
17 2969 -1551.08 85.98
1 2970 511.06 -358.95
3 2970 376.67 -268.51
17 2970 -1551.08 85.98
1 2971 493.11 -356.12
3 2971 360.89 -266.08
17 2971 -1572.18 89.2
1 2972 493.11 -356.12
3 2972 360.89 -266.08
17 2972 -1572.18 89.2
1 2973 -625.37 -354.77
6 2973 -293.03 -263.62
1 2974 -625.37 -354.77
6 2974 -293.03 -263.62
1 2975 122.24 -353.97
3 2975 593.09 -236.68
1 2976 -106.86 -353.11
2 2976 -56.15 -150.75
1 2977 -794.5 -348.85
3 2977 -779.11 -259.37
1 2978 -123.23 -338.38
3 2978 -280.88 -254.14
1 2979 -1371.8 -333.34
6 2979 -868.02 -223.13
1 2980 -365.26 -317.63
3 2980 -436.34 -229.97
1 2981 808.42 -303.82
2 2981 650.11 -160.76
3 2981 834.8 -204.93
1 2982 -136.99 -302.61
3 2982 -288.96 -219.63
1 2983 -550.21 -296.84
3 2983 -574.1 -206.3
1 2984 -537.87 -295.05
3 2984 -564.97 -205.02
1 2985 772.02 -292.24
2 2985 626.06 -150.12
3 2985 776.55 -195.17
1 2986 788.39 -286.53
3 2986 798.33 -188.93
1 2987 728.01 -285.5
3 2987 733 -187.63
1 2988 769.23 -285.16
3 2988 773.76 -187.01
1 2989 785.85 -283.91
3 2989 791.04 -186.34
1 2990 1015.06 -280.87
8 2990 838.78 -114.04
1 2991 -923.54 -280.95
3 2991 -892.55 -186.93
1 2992 -15.85 -272.15
6 2992 335.18 -241.93
1 2993 881.78 -268.49
3 2993 930.06 -167.47
1 2994 876.38 -254.19
3 2994 923.14 -153.29
1 2995 159.82 -250.75
3 2995 -184.05 -178.32
6 2995 488.14 -234.89
9 2995 -33.74 280.65
13 2995 -660.12 285.54
1 2996 934.15 -250.27
6 2996 807.21 -227.45
1 2997 316.83 -234.73
2 2997 35.7 58.43
3 2997 -42.98 -163.69
11 2997 678.19 240.48
13 2997 -244.07 341.35
1 2998 546.52 -231.25
2 2998 440.45 -70.59
3 2998 408.65 -144.28
17 2998 -1515.89 226.85
1 2999 770.14 -218.53
6 2999 163.63 -137.62
1 3000 -124.92 -216.9
6 3000 171.03 -192.98
1 3001 -549.99 -198.8
6 3001 -224.25 -159.67
1 3002 844.52 -188.96
2 3002 672.5 -93.42
1 3003 921.3 -184.87
3 3003 971.15 -82.35
8 3003 788.05 -33.34
1 3004 925.38 -178.34
3 3004 975.3 -75.86
1 3005 1074.63 -175.9
6 3005 908.72 -176.03
1 3006 318.55 -169.41
2 3006 37.51 128.07
3 3006 -41.37 -101.2
9 3006 112.28 374.73
11 3006 680.2 302.87
13 3006 -235.89 519.11
1 3007 -122.85 -168.99
6 3007 173.56 -159.97
1 3008 552.92 -165.94
2 3008 447.72 -26.58
3 3008 420.92 -77.89
17 3008 -1500.88 295.68
1 3009 350.88 -161.32
2 3009 71.46 135.67
3 3009 -10.47 -94.54
1 3010 330.95 -150.27
2 3010 50.76 147.71
3 3010 -29.22 -82.8
11 3010 692.69 321.82
13 3010 -201.07 571.99
1 3011 330.95 -150.27
2 3011 50.6 147.65
11 3011 692.69 321.82
13 3011 -201.07 571.99
1 3012 -613.45 -149.93
6 3012 -271.84 -123.86
1 3013 -524.84 -137.67
3 3013 -557.58 -40.63
1 3014 333.78 -130.97
2 3014 52.92 168.57
13 3014 -193.57 626.05
1 3015 291.01 -129.95
2 3015 7.87 169.33
3 3015 -68.0601 -63.76
13 3015 -309.01 630.88
1 3016 488.62 -127.67
2 3016 368.63 31.53
1 3017 492.1 -124.48
3 3017 299.28 -42.19
1 3018 767.75 -120.44
3 3018 772.5 -21.49
6 3018 708.29 -132.91
1 3019 -1096.33 -116.79
6 3019 -667.11 -82.81
1 3020 -65.15 -108.6
8 3020 589.21 90.92
1 3021 782.57 -104.43
3 3021 787.92 -5.04999
17 3021 -1156.57 272.67
1 3022 -657.34 -100.89
6 3022 -308.4 -88.62
1 3023 -120.72 -96.29
3 3023 -288.47 -13.93
13 3023 -971.83 355.29
1 3024 768.36 -94.53
3 3024 772.53 5.56
1 3025 554.2 -86.29
3 3025 421.24 0.919983
1 3026 857.43 -80.09
3 3026 899.54 23.32
6 3026 756.47 -101.58
1 3027 889.3 -78.86
3 3027 937.16 25.85
17 3027 -1042.53 273.15
1 3028 896.11 -78.3
6 3028 781.45 -100.33
17 3028 -1036.04 272.69
1 3029 932.23 -71.5699
3 3029 987.22 32.61
1 3030 907.05 -65.17
3 3030 958 38.4
1 3031 740.13 -64.97
3 3031 745.88 35.38
1 3032 764.97 -61.45
2 3032 622.99 -11.36
1 3033 -412.56 -60.64
6 3033 -95.59 -70.55
1 3034 -46.88 -54.87
8 3034 608.37 144.45
1 3035 841.67 -54.46
3 3035 878.61 49.04
17 3035 -1088.51 300.25
1 3036 931.8 -50.5
3 3036 986.79 54.65
1 3037 -272.18 -38.04
6 3037 37.64 -62.71
1 3038 857.85 -33.11
3 3038 901.17 71.02
1 3039 -655.49 -7.84003
3 3039 -671.69 97.15
1 3040 -596.61 -2.41998
3 3040 -620.67 101.32
1 3041 -369.59 4.25
3 3041 -443.48 100.21
13 3041 -1225.22 392.36
1 3042 -647.25 7.44
3 3042 -662.44 112.8
1 3043 -630.57 9.96002
3 3043 -646.64 115.5
1 3044 -344.02 26.4199
6 3044 -32.95 -14.55
8 3044 -80.48 155.13
1 3045 -572.85 39.61
3 3045 -597.95 144.79
1 3046 -749.65 41.29
3 3046 -748.47 152.49
1 3047 -1117.08 47.9399
3 3047 -1090.43 168.52
1 3048 -395.15 49.5901
6 3048 -76.1 2.98999
1 3049 -1081.98 62.02
2 3049 -345.83 13.74
1 3050 810.61 65.14
3 3050 835.7 169.14
1 3051 -286.02 84.9399
3 3051 -390.13 178.29
1 3052 -126.76 87.46
8 3052 313.96 248.53
11 3052 489.6 288.07
1 3053 -481.89 87.6
6 3053 -152.98 33.66
1 3054 -481.89 87.6
6 3054 -152.98 33.66
1 3055 -308.9 92.3
6 3055 4.65002 28.61
1 3056 -437.79 97.6599
6 3056 -118.61 39.32
1 3057 876.97 116.33
3 3057 923.94 223.26
1 3058 765.1 118.15
3 3058 771.83 221.16
1 3059 888.23 120.31
3 3059 936.63 227.69
1 3060 970.6 122.37
3 3060 1029.41 230.17
1 3061 -511.91 125.91
3 3061 -550.1 232.95
1 3062 962.91 128.49
3 3062 1019.86 236.61
1 3063 1215.93 132.22
8 3063 1004 233.38
1 3064 964.35 132.43
3 3064 1022.06 240.53
1 3065 1044.64 140.28
3 3065 1108.82 248.81
1 3066 1210.26 145
6 3066 1018.56 61.79
1 3067 -206.13 162.53
6 3067 149.27 64.25
8 3067 247.46 317.01
13 3067 -1192.65 917.24
1 3068 -206.13 162.53
6 3068 149.27 64.25
13 3068 -1192.65 917.24
1 3069 882.59 174.19
3 3069 934.46 283.21
1 3070 -363.13 177.73
3 3070 -438.87 279
8 3070 -110.5 282.62
13 3070 -1212.38 677
1 3071 -711.67 180.09
6 3071 -347.07 107.03
1 3072 -711.67 180.09
6 3072 -347.07 107.03
1 3073 -365.87 180.41
3 3073 -441.24 281.8
13 3073 -1216.93 681.39
1 3074 -991.5 190.08
3 3074 -969.77 319.28
1 3075 898.29 244.27
3 3075 947.98 354.04
1 3076 898.29 244.27
3 3076 947.98 354.04
1 3077 1095.02 249.9
6 3077 934.99 140.98
1 3078 -208.16 253.43
2 3078 -188.54 342.05
8 3078 247.43 401.35
13 3078 -1198.24 1105.6
1 3079 -208.16 253.43
2 3079 -188.54 342.05
8 3079 247.43 401.35
13 3079 -1198.24 1105.6
1 3080 -208.12 262.04
2 3080 -188.59 348.74
9 3080 -184.73 479.72
13 3080 -1198.1 1122.99
1 3081 -208.12 262.04
2 3081 -188.59 348.74
13 3081 -1198.1 1122.99
1 3082 1047.85 266.29
3 3082 1112.35 377.32
1 3083 940.02 272.71
3 3083 993.55 383.86
1 3084 737.76 274.2
6 3084 694.9 154
1 3085 881.51 274.59
2 3085 697.58 167.8
3 3085 928.47 384.98
17 3085 -1045.88 583.83
1 3086 768.24 274.8
3 3086 773.47 380.44
1 3087 567.51 280.31
3 3087 545.44 383.64
1 3088 1065.71 286.83
8 3088 892.63 364.56
1 3089 961.26 290.79
3 3089 1018.92 402.33
1 3090 911.08 310.86
6 3090 800.71 184.79
1 3091 901.67 316.73
3 3091 952.49 428.5
1 3092 958.94 319.46
3 3092 1015.86 431.93
17 3092 -975.09 612.18
1 3093 813.86 325.34
3 3093 849.71 436.5
1 3094 956.23 326.4
3 3094 1013.39 438.34
17 3094 -977.3 618.74
1 3095 1048.83 337.62
6 3095 900.63 205.52
1 3096 1053.16 339.66
6 3096 903.67 207.1
17 3096 -893.54 621.14
1 3097 -412.02 362.36
3 3097 -473.04 473.42
1 3098 878.25 364.17
3 3098 924.54 476.48
1 3099 -572.94 370.4
6 3099 -174.02 222.61
1 3100 888 374.63
3 3100 936.52 488.02
1 3101 1022.24 379.4
3 3101 1088.23 493.11
1 3102 -1173.6 395.44
6 3102 -707.81 268.33
1 3103 -475.1 404.14
6 3103 -135.42 250.01
1 3104 -464.18 407.53
3 3104 -523.85 522.93
1 3105 -897.87 437.85
3 3105 -878.9 585.08
1 3106 1013.61 440.11
8 3106 852.89 493.55
1 3107 -908.83 441.1
3 3107 -889.47 589.02
1 3108 1034.57 460.23
3 3108 1027.07 565.67
1 3109 983.41 460.53
3 3109 986.25 566.57
1 3110 -620.89 467.03
3 3110 -692.56 584.98
1 3111 -998.88 467.14
3 3111 -978.43 621
1 3112 -612.33 471.4
3 3112 -682.94 589.78
13 3112 -1577.64 1126.83
1 3113 -618.93 473.53
3 3113 -690.36 591.51
1 3114 707.46 503.63
3 3114 602.96 593.39
1 3115 703.89 505.92
3 3115 597.74 595.13
1 3116 -796.48 527.52
3 3116 -797.28 673.75
1 3117 805.09 531.26
3 3117 700.08 620.56
1 3118 805.09 531.26
3 3118 700.08 620.56
1 3119 847.99 537.12
6 3119 842.97 330.23
1 3120 694.18 540.38
3 3120 581.12 629.12
17 3120 -1322.4 1041.48
1 3121 769.65 565.85
3 3121 661.82 655.75
1 3122 766.5 567.24
3 3122 658.2 656.48
6 3122 783.34 351.54
1 3123 -1368.57 630.79
6 3123 -834.94 430.77
1 3124 -1252.37 886.09
6 3124 -749.04 603.8
1 3125 142.29 -755.45
3 3125 622.95 -681.87
6 3125 -62.78 -561.61
1 3126 164.69 -684.83
3 3126 646.65 -603.7
1 3127 57.54 -605.13
3 3127 516.71 -517.58
1 3128 141.06 -570.01
3 3128 611.65 -476.84
1 3129 -1064.61 -563.5
3 3129 -1024.21 -488.34
1 3130 -965.04 -563.15
3 3130 -927 -487.04
1 3131 -949.13 -560.03
3 3131 -911.55 -483.84
1 3132 115.23 -553.39
3 3132 584.42 -459.02
1 3133 107.39 -544.61
6 3133 -76.7 -401.54
1 3134 107.39 -544.61
3 3134 574.85 -449.17
1 3135 144.66 -539.11
3 3135 615.69 -442.73
1 3136 136.47 -527.23
3 3136 607.54 -429.37
1 3137 136.56 -524.28
3 3137 607.75 -426.35
1 3138 136.56 -524.28
3 3138 607.75 -426.35
1 3139 95.1899 -499.6
3 3139 559.23 -399.4
1 3140 99.71 -499
3 3140 565.1 -398.86
1 3141 105.78 -473.69
3 3141 571.24 -370.84
1 3142 -890.01 -448.2
3 3142 -860.3 -364.37
1 3143 -890.01 -448.2
3 3143 -860.3 -364.37
1 3144 91.83 -421.42
3 3144 554.43 -312.88
1 3145 84.04 -411.33
3 3145 544.25 -302.43
1 3146 112.45 -396.64
3 3146 581.95 -284.52
1 3147 740.74 -385.67
3 3147 745.53 -288.54
1 3148 -109.88 -369.77
3 3148 -270.17 -285.34
1 3149 -98.03 -349.5
8 3149 284.98 -156.92
1 3150 -792.62 -345.51
3 3150 -777.06 -256
1 3151 -110.51 -301.15
