21 11315 36455
6 1744 -703.780029297 121.529998779
9 1744 -396.180114746 191.669906616
11 1744 257.540008545 129.979995728
12 1744 -931.979980469 -515.810119629
1 1745 860.570129395 186.840103149
2 1745 685.25 116.989997864
17 1745 -1065.08996582 506.649993896
1 1746 840.169921875 190.369995117
2 1746 672.380004883 122.830001831
3 1746 879.270019531 299.890014648
6 1746 750.380004883 95.5599975586
17 1746 -1084.94995117 516.580078125
1 1747 1306.47998047 233.679901123
7 1747 1021.73999023 367.109985352
12 1747 -116.099998474 -483.209991455
20 1747 105.669998169 -171.25
1 1748 1398.31005859 239.490005493
7 1748 1052.2800293 368.090087891
9 1748 665.889892578 252.960006714
10 1748 460.110107422 -357.680114746
12 1748 -88.890007019 -483.140014648
13 1748 1414.91003418 552.669921875
17 1748 -613.859985352 519.929870605
20 1748 126.040000916 -170.279998779
1 1749 -1147.98999023 240.279998779
2 1749 -376.799987793 109.61000061
9 1749 -394.380004883 218.169906616
10 1749 -296.380004883 -381.649993896
11 1749 259.970001221 155.740005493
12 1749 -928.710021973 -494.660003662
18 1749 -520.409973145 20.8900108337
20 1749 -441.970001221 -180.589996338
1 1750 763.110107422 252.409896851
2 1750 623.239990234 177.190002441
3 1750 765.58001709 357.390014648
6 1750 711 137.990005493
7 1750 849.840087891 396.119995117
1 1751 -502.109985352 254.020004272
2 1751 -152.429992676 187.490005493
3 1751 -542 367.140014648
7 1751 368.939910889 397.019989014
9 1751 -202.81010437 298.850006104
10 1751 -149.86000061 -336.100006104
11 1751 435.859985352 233.770004272
12 1751 -752.5 -434.760009766
13 1751 -1353.02001953 729.619995117
18 1751 -395.859985352 68.140007019
20 1751 -334.839996338 -139.589996338
1 1752 1285.5 261.970001221
7 1752 1014.51000977 379.649993896
13 1752 1267.86999512 597.200012207
17 1752 -705.270019531 547.090087891
20 1752 101.379997253 -163.270004272
1 1753 824.659912109 294.239990234
2 1753 664.799987793 187.600006104
17 1753 -1101.31994629 614.229980469
1 1754 -415.630004883 295.5
3 1754 -478.730010986 404.820098877
1 1755 -717.299987793 333.040008545
6 1755 -349.989990234 212.270004272
1 1756 1356.45996094 362.169891357
7 1756 1042.48999023 414.510009766
17 1756 -643.869995117 626.609985352
1 1757 -431.390014648 384.600006104
2 1757 -140.800003052 292.920013428
10 1757 -136.880004883 -277.700012207
13 1757 -1291.39001465 989.870117188
1 1758 860.780029297 399.080108643
6 1758 768.789978027 248.869995117
7 1758 871.469970703 437.939910889
1 1759 -1277.20996094 435.419891357
7 1759 139.199996948 405.560089111
12 1759 -968.130004883 -433.670013428
1 1760 -1321.7199707 444.730010986
2 1760 -463.279998779 215.490005493
4 1760 782.669921875 372.159912109
5 1760 300.910003662 749.33001709
9 1760 -460.540008545 297.290008545
10 1760 -344.170013428 -324.109985352
11 1760 196.479995728 230.850006104
12 1760 -982.049987793 -431.010009766
16 1760 332.989990234 396.540008545
18 1760 -561.590026855 70.75
1 1761 -1453.65002441 468.470001221
2 1761 -527.530029297 224.720001221
7 1761 87.0600585938 412.609985352
9 1761 -511.220001221 303.519989014
11 1761 149.68989563 236.36000061
1 1762 911.659912109 498.720001221
2 1762 712.939880371 417.480010986
7 1762 979.409912109 557.359985352
12 1762 -167.93989563 -283.029998779
17 1762 -1075.38000488 969.200012207
18 1762 54.2299804688 187.669906616
1 1763 911.659912109 498.720001221
2 1763 712.939880371 417.480010986
3 1763 802.619995117 584.810119629
7 1763 979.409912109 557.359985352
1 1764 889.25 502.519989014
2 1764 691.260009766 417.25
3 1764 781.849975586 589.719970703
17 1764 -1104.59997559 971.229980469
18 1764 44.0699501038 187.31010437
1 1765 780.979980469 555.619995117
6 1765 793.030029297 342.329986572
8 1765 955.260009766 658.030029297
1 1766 -1160.2800293 633.08001709
2 1766 -389.350006104 324.929992676
4 1766 822.090087891 425.260009766
5 1766 341.100006104 826.979980469
6 1766 -689.809997559 429.510009766
7 1766 171.680099487 474.439910889
8 1766 -913.119995117 565.840026855
9 1766 -405.380004883 382.700012207
10 1766 -303.380004883 -264.859985352
11 1766 250.11000061 313.350006104
12 1766 -933.08001709 -364.959991455
18 1766 -525.289978027 123.169898987
20 1766 -445.209991455 -92.4499511719
1 1767 -1252.92004395 666.859985352
2 1767 -434.429992676 339.089996338
7 1767 142.850006104 482.060089111
9 1767 -440.160003662 392.029998779
11 1767 217 322.109985352
1 1768 -1369.98999023 669.650024414
2 1768 -489.579986572 337.140014648
7 1768 109.569900513 479.939910889
11 1768 176.740005493 318.070007324
16 1768 319.019989014 451.369995117
18 1768 -573.479980469 128.100006104
1 1769 -1448.7199707 669.820129395
5 1769 248.13999939 815.349975586
1 1770 -833.510009766 673.840026855
4 1770 917.129882812 460.149993896
5 1770 460.060089111 887.390014648
8 1770 -630.880004883 625.969970703
1 1771 -1317.91003418 797.479980469
2 1771 -466.510009766 409.649993896
4 1771 780.989990234 462.209991455
9 1771 -466.029998779 444.769989014
11 1771 193.169998169 372.689910889
1 1772 -1342.80004883 797.229980469
2 1772 -479.230010986 408.369995117
4 1772 774.679870605 461.209991455
5 1772 272.220001221 866.369995117
9 1772 -475.510009766 443.540008545
11 1772 183.869995117 371.619995117
12 1772 -988.650024414 -315.989990234
18 1772 -568.369995117 161.960006714
1 1773 -1302.06994629 815.619995117
4 1773 784.760009766 466.989990234
1 1774 -1149.15002441 862.380004883
2 1774 -388.649993896 453.209991455
4 1774 823.879882812 485.880004883
10 1774 -302.189910889 -196.199996948
11 1774 250.220001221 408.269989014
12 1774 -928.900024414 -289.439910889
18 1774 -523.390014648 184.050003052
20 1774 -444.149993896 -40.3100585938
1 1775 -1276.63000488 898.539978027
2 1775 -448.880004883 467.109985352
11 1775 205.899993896 415.730010986
18 1775 -552.950012207 189.929901123
20 1775 -469.339996338 -35.0699501038
1 1776 -1070.23999023 -568.939880371
3 1776 -1027.93994141 -494.399993896
1 1777 782.070129395 -513.719970703
3 1777 786.869995117 -417.5
6 1777 709.979980469 -417.670013428
1 1778 -821.559997559 -434.459991455
3 1778 -802.059997559 -350.5
1 1779 -833.530029297 -425.439910889
3 1779 -813.760009766 -341.040008545
6 1779 -468.230010986 -304.399993896
10 1779 -220 -573.549987793
12 1779 -847.159973145 -705.819885254
18 1779 -457.739990234 -144.630004883
20 1779 -387.930114746 -323.310089111
1 1780 -985.049987793 -423.899993896
6 1780 -590.429992676 -298.160003662
10 1780 -253.06010437 -575.75
1 1781 -430.420013428 -420.060089111
6 1781 -125.699996948 -316.709991455
1 1782 -451.279998779 -415.200012207
6 1782 -140.899993896 -313.609985352
1 1783 -798.010009766 -414.049987793
6 1783 -439.869995117 -297.910003662
1 1784 -130.029998779 -392.959991455
3 1784 -286.790008545 -307.029998779
1 1785 926.75 -378.640014648
2 1785 719.83001709 -207.88999939
1 1786 893.060119629 -379.989990234
2 1786 700.489990234 -207.080001831
3 1786 942.270019531 -280.170013428
1 1787 1047.93005371 -376.119995117
8 1787 864.930114746 -193.270004272
1 1788 971.789978027 -376.569885254
3 1788 1029.31005859 -277.130004883
1 1789 1078.48999023 -375.549987793
6 1789 906.650024414 -324.950012207
1 1790 -512.679992676 -374.720001221
6 1790 -193.619995117 -282.829986572
1 1791 779.399902344 -368.140014648
2 1791 630.299987793 -194.520004272
3 1791 784.569885254 -271.380004883
1 1792 -434.010009766 -366.75
5 1792 718.58001709 546.799987793
6 1792 -126.440002441 -280.880004883
1 1793 -1073 -366.069885254
2 1793 -333.380004883 -217.309997559
9 1793 -357.399993896 -27.8100605011
11 1793 292.399993896 -81.3700027466
1 1794 1036.40002441 -364.730010986
8 1794 855.689880371 -183.770004272
1 1795 997.030029297 -365.549987793
2 1795 758.450012207 -200.570007324
3 1795 1058.17004395 -264.519989014
1 1796 997.030029297 -365.549987793
2 1796 758.450012207 -200.570007324
1 1797 767.870117188 -354.910003662
2 1797 623.430114746 -186.300003052
3 1797 772.590026855 -257.279998779
1 1798 -459.839996338 -354.149993896
6 1798 -144.820007324 -270.970001221
1 1799 -848.119995117 -346.200012207
3 1799 -828.460021973 -256.760009766
1 1800 778.350097656 -341.609985352
2 1800 630.049987793 -179.279998779
3 1800 783.880004883 -244.75
1 1801 -817.760009766 -334.549987793
3 1801 -799.66998291 -246.430099487
1 1802 -1323.77001953 -333.260009766
6 1802 -833.659973145 -224.220001221
1 1803 892.600097656 -328.369995117
2 1803 699.930114746 -178.720001221
1 1804 -1132.64001465 -324.850006104
7 1804 188.699996948 163.240005493
9 1804 -378.299987793 -13.75
11 1804 273.970001221 -67.2800292969
12 1804 -925.020019531 -679.520019531
18 1804 -513.75 -123.580001831
1 1805 765.330078125 -304.170013428
2 1805 621.880004883 -156.11000061
3 1805 769.719970703 -206.31010437
6 1805 702.159973145 -265.179992676
12 1805 -284.310089111 -652.210021973
1 1806 -128.93989563 -288.160003662
3 1806 -285.320007324 -205.080001831
1 1807 871.840087891 -285.269989014
2 1807 688.770019531 -153.270004272
3 1807 918.979980469 -184.080001831
6 1807 759.909973145 -252.059997559
1 1808 -6.71997117996 -283.739990234
6 1808 341.649993896 -249.449996948
1 1809 777.560119629 -276.920013428
2 1809 629.510009766 -139.869995117
3 1809 782.390014648 -178.850006104
1 1810 1371.94995117 -275.470001221
7 1810 1034.42004395 183.899993896
9 1810 649.510009766 32.1199989319
10 1810 452.489990234 -516.369995117
1 1811 -143.789993286 -268.519989014
3 1811 -292.690002441 -186.779998779
11 1811 521.260009766 38.3900108337
13 1811 -987.650024414 1.27002000809
18 1811 -327.619995117 -57.5300292969
20 1811 -277.079986572 -245.930099487
1 1812 -1080.65002441 -268.680114746
2 1812 -337.519989014 -165.449996948
3 1812 -1046.08996582 -173.539993286
4 1812 844.780029297 196.470001221
5 1812 417.149993896 528.390014648
6 1812 -660.099975586 -187.199996948
7 1812 203.029998779 181.909896851
9 1812 -361.079986572 11.4200401306
11 1812 290.269989014 -43.8599891663
12 1812 -910.039978027 -660.319885254
18 1812 -502.950012207 -109.239997864
1 1813 832.729980469 -256.810089111
2 1813 664.659973145 -133.36000061
1 1814 -154.31010437 -215.460006714
6 1814 145.899993896 -190.38999939
1 1815 -560.25 -204.169998169
6 1815 -233.039993286 -164.910003662
1 1816 965.870117188 -188.490005493
2 1816 742.25 -100.36000061
17 1816 -975.950012207 175.119995117
1 1817 -396.109985352 -183.130004883
3 1817 -460.100006104 -90.5300292969
1 1818 620.810119629 -170.319900513
2 1818 510.619995117 -46.2399902344
11 1818 979.680114746 72.7399902344
17 1818 -1378.88000488 263.649993896
1 1819 -118.019996643 -163.18989563
3 1819 -279.089996338 -78.8400268555
6 1819 178.789993286 -157.63999939
9 1819 -92.859992981 172.350006104
10 1819 -57.6999511719 -441.730010986
11 1819 525.219970703 109.86000061
13 1819 -957.520019531 214.840103149
20 1819 -272.720001221 -208.009994507
1 1820 -28.4699707031 -141.380004883
6 1820 330.489990234 -152.229995728
8 1820 625.109985352 58.4500083923
16 1820 806.299987793 362.119995117
1 1821 -138.68989563 -103.13999939
3 1821 -301.070007324 -19.9199790955
1 1822 772.770019531 -98.890007019
2 1822 627.439880371 -34.5700111389
3 1822 777.619995117 -0.330017089844
6 1822 712.530029297 -115.980003357
12 1822 -279.369995117 -577.729980469
17 1822 -1165.54003906 277.480010986
1 1823 1313.63000488 -97.75
7 1823 1017.21002197 246.520004272
9 1823 627.120117188 107.230003357
10 1823 433.610107422 -463.260009766
1 1824 -373.420013428 -97.140007019
2 1824 -119.669998169 -10.3499803543
3 1824 -446.040008545 -2.96997094154
7 1824 414.420013428 275.840087891
11 1824 466.319885254 90.5399780273
13 1824 -1230.86999512 226.850006104
18 1824 -373.160003662 -24.5600605011
1 1825 800.010009766 -94.390007019
2 1825 644.799987793 -35.2800292969
17 1825 -1135.95996094 276.869995117
1 1826 786.110107422 -93.2700195312
3 1826 794.650024414 8.09002685547
1 1827 786.110107422 -93.2700195312
2 1827 635.960021973 -31.1099891663
3 1827 794.539978027 8.27001953125
17 1827 -1151.08996582 282.399993896
1 1828 -152.419998169 -91.9599609375
3 1828 -311.160003662 -6.32000684738
9 1828 -111.910003662 215.970001221
18 1828 -333.720001221 14.8000497818
1 1829 -878.950012207 -86.1899414062
2 1829 -265.929992676 -56.7000083923
7 1829 257.869995117 246.779998779
12 1829 -856.460021973 -592.900024414
18 1829 -464.589996338 -56.2299804688
1 1830 -629.099975586 -77.5600585938
2 1830 -191.179992676 -30.2800292969
7 1830 329.180114746 262.989990234
9 1830 -237.039993286 124.400001526
11 1830 404.109985352 65.0300292969
13 1830 -1488.68994141 189.13999939
18 1830 -421.010009766 -40.0500488281
1 1831 -1110.89001465 -59.2299804688
2 1831 -354.470001221 -53.4500083923
7 1831 192.149993896 248.300003052
9 1831 -375.089996338 95.6800537109
11 1831 277.130004883 37.4799804688
18 1831 -510.299987793 -56.0500488281
1 1832 -634.340026855 5.73999023438
7 1832 327.119995117 293.290008545
1 1833 -252.020004272 19.9899902344
3 1833 -367.940002441 110.88999939
1 1834 -252.020004272 19.9899902344
6 1834 56.6500205994 -23.7399902344
1 1835 -292.899993896 48.330078125
6 1835 17.9599609375 -2.19000196457
1 1836 -1367.43994141 57.9599609375
2 1836 -478.239990234 3.51001000404
7 1836 116.080001831 281.950012207
10 1836 -354.420013428 -439.310089111
11 1836 186.539993286 76.3799972534
12 1836 -997.479980469 -558.549987793
1 1837 954.810119629 69.2800292969
6 1837 827 5.45001220703
7 1837 896.320129395 312.600006104
1 1838 953.370117188 113.560096741
2 1838 738.590026855 71.2199707031
3 1838 1011.02001953 220.840103149
1 1839 953.370117188 113.560096741
6 1839 825.130004883 38.9699707031
1 1840 1352.72998047 118.050003052
7 1840 1035.86999512 324.689910889
12 1840 -102.900001526 -523.039978027
13 1840 1351.16003418 387.419891357
17 1840 -652.380004883 420.390014648
20 1840 115.470001221 -198.050003052
1 1841 1352.72998047 118.050003052
7 1841 1035.86999512 324.689910889
12 1841 -102.900001526 -523.039978027
13 1841 1351.16003418 387.419891357
17 1841 -652.380004883 420.390014648
18 1841 126.689903259 -4.15002393723
20 1841 115.470001221 -198.050003052
1 1842 -433.619995117 143.529998779
2 1842 -139.800003052 131.460006714
3 1842 -495.299987793 248.479995728
7 1842 392.130004883 363.290008545
12 1842 -735.010009766 -467.029998779
13 1842 -1294.7199707 585.320129395
18 1842 -385.680114746 44.2299804688
20 1842 -325.930114746 -160.009994507
1 1843 -332.230010986 154.289993286
6 1843 -20.8200092316 73.1200027466
16 1843 603.810119629 382.060089111
1 1844 -357.779998779 170.830093384
2 1844 -116.730003357 163.399993896
9 1844 -164 289.390014648
1 1845 -655.75 180.899993896
3 1845 -674.950012207 294.820098877
7 1845 319.180114746 356.439910889
10 1845 -187.5 -372.220001221
12 1845 -799.690002441 -477.489990234
13 1845 -1527.15002441 575.760009766
1 1846 -1024.52001953 180.119995117
2 1846 -322.070007324 81.0100097656
3 1846 -1003.15997314 310.369995117
4 1846 859.989990234 312.269989014
10 1846 -265.630004883 -396.459991455
11 1846 301.189910889 136.830001831
12 1846 -894.820007324 -510.760009766
18 1846 -493.850006104 7.86999511719
20 1846 -418.619995117 -191.5
1 1847 -1024.52001953 180.119995117
2 1847 -322.070007324 81.0100097656
3 1847 -1003.15997314 310.369995117
4 1847 859.989990234 312.269989014
10 1847 -265.630004883 -396.459991455
11 1847 301.189910889 136.830001831
18 1847 -493.850006104 7.86999511719
20 1847 -418.619995117 -191.5
1 1848 -687.049987793 188.070098877
7 1848 310.700012207 357.25
1 1849 907.060119629 190.970001221
2 1849 712.159973145 116.660003662
3 1849 963.899902344 300.909912109
6 1849 793.719970703 96.9699707031
17 1849 -1020.26000977 505.330108643
1 1850 -422.369995117 199.429901123
3 1850 -488 303.630004883
9 1850 -184.380004883 292.600006104
10 1850 -133.759994507 -343.950012207
11 1850 451.060089111 227.009994507
13 1850 -1283.80004883 687.909973145
18 1850 -382.989990234 63.3000488281
1 1851 -611.08001709 206.820098877
5 1851 589.439880371 750.030029297
1 1852 -1335.39001465 206.88999939
2 1852 -463.809997559 84.9099731445
7 1852 123.830001831 329.959991455
9 1852 -460.369995117 197.93989563
10 1852 -345.549987793 -395.269989014
11 1852 196.580001831 135.839996338
18 1852 -562.75 8.88000488281
20 1852 -478.430114746 -190.88999939
1 1853 1020.04998779 208.63999939
3 1853 1085.43994141 318.769989014
6 1853 873.869995117 110.349998474
1 1854 987.149902344 217.240005493
3 1854 1050.36999512 327.899993896
17 1854 -951.369995117 519.989990234
1 1855 1365.59997559 220.86000061
7 1855 1039.82995605 362.060089111
9 1855 651.560119629 245.850006104
10 1855 449.090087891 -363.790008545
13 1855 1369.56005859 530.169921875
17 1855 -639.680114746 506.260009766
18 1855 130.289993286 23.1500205994
20 1855 117.88999939 -174.600006104
1 1856 -651.619995117 220.399993896
7 1856 320.850006104 370.810089111
1 1857 -567.75 226.869995117
3 1857 -596.739990234 340.489990234
9 1857 -222.910003662 272.869995117
1 1858 -567.75 226.869995117
3 1858 -596.739990234 340.489990234
1 1859 -610.650024414 237.479995728
2 1859 -198.309997559 164.11000061
7 1859 334.339996338 379.989990234
9 1859 -243.850006104 274.709991455
1 1860 720.25 255.06010437
2 1860 598.569885254 179.36000061
3 1860 725.159973145 360.859985352
17 1860 -1211.7800293 606.909912109
1 1861 777.070129395 268.919891357
2 1861 631.969970703 186.550003052
3 1861 781.109985352 373.600006104
17 1861 -1158.67004395 616.289978027
1 1862 833.260009766 278.439910889
2 1862 668.969970703 175.369995117
6 1862 750.439880371 160.320007324
17 1862 -1092.93005371 596.659912109
1 1863 -453.140014648 288.669891357
6 1863 -124.559997559 170.399993896
1 1864 -741.979980469 289.399993896
2 1864 -229.580001831 172.919998169
6 1864 -373.670013428 183.330001831
7 1864 294.160003662 386.189910889
10 1864 -204.479995728 -345.709991455
12 1864 -820.520019531 -449.859985352
13 1864 -1599.60998535 699.5
18 1864 -441.720001221 56.2099609375
1 1865 -624.640014648 292.700012207
2 1865 -193.080001831 189.520004272
3 1865 -644.609985352 415.25
7 1865 329.369995117 396.159912109
9 1865 -240.069900513 293.010009766
10 1865 -178.550003052 -336.230010986
11 1865 402.260009766 228.070007324
13 1865 -1483.52001953 736.810119629
18 1865 -420.119995117 65.3700027466
1 1866 -583.590026855 302.409912109
2 1866 -180.300003052 204.600006104
3 1866 -611.41998291 420.709991455
7 1866 342.5 406.689910889
9 1866 -228.119995117 308.510009766
10 1866 -169.199996948 -327.290008545
11 1866 412.369995117 243.800003052
12 1866 -775.849975586 -426.510009766
13 1866 -1441.11999512 773.390014648
20 1866 -348.799987793 -133.93989563
1 1867 847.280029297 326.450012207
2 1867 678.729980469 200.570007324
3 1867 891 437.899993896
1 1868 1377.7199707 378.919891357
7 1868 1050.0300293 420.429901123
10 1868 454.450012207 -314.649993896
12 1868 -91.3399734497 -435.25
13 1868 1400.02001953 750.630004883
18 1868 136.36000061 65.5
1 1869 -1182.22998047 429.100006104
2 1869 -397.859985352 212.779998779
7 1869 166.949996948 405.580108643
9 1869 -410.119995117 295.100006104
11 1869 244.270004272 229.86000061
18 1869 -529.820007324 69.5500488281
1 1870 -804.309997559 603.739990234
3 1870 -803.760009766 757.530029297
1 1871 -804.309997559 603.739990234
3 1871 -803.760009766 757.530029297
1 1872 -1303.0300293 648.650024414
2 1872 -458.029998779 326.630004883
7 1872 129.25 474.619995117
9 1872 -458.369995117 382.540008545
11 1872 200.029998779 312.619995117
12 1872 -975.880004883 -364.220001221
16 1872 334.730010986 447.459991455
1 1873 -1147.91003418 657.299987793
5 1873 343.359985352 837.020019531
7 1873 174.460006714 482.929901123
9 1873 -402.279998779 393.359985352
1 1874 -1302.7199707 675.929870605
2 1874 -458.070007324 342.739990234
6 1874 -787.940002441 460.339996338
7 1874 128.930099487 483.859985352
9 1874 -458.989990234 394.25
11 1874 199.539993286 324.100006104
12 1874 -975.979980469 -354.989990234
1 1875 -1302.7199707 675.929870605
2 1875 -458.070007324 342.739990234
6 1875 -787.940002441 460.339996338
7 1875 128.930099487 483.859985352
9 1875 -458.989990234 394.25
10 1875 -341.260009766 -255.88999939
11 1875 199.539993286 324.100006104
12 1875 -975.979980469 -354.989990234
1 1876 -1345.13000488 710.020019531
5 1876 277.029998779 836.260009766
1 1877 -1450.31994629 814.799987793
2 1877 -535.869995117 417.040008545
7 1877 82.5699462891 526.669921875
9 1877 -518.429992676 449.220001221
10 1877 -383.359985352 -216.770004272
11 1877 142.789993286 376.420013428
16 1877 297.850006104 486.109985352
18 1877 -594.979980469 166.06010437
1 1878 -1221.83996582 925.159973145
2 1878 -421.380004883 483.329986572
7 1878 150.990005493 568.75
9 1878 -431.75 502.290008545
10 1878 -321.339996338 -180.509994507
11 1878 225.729995728 428.5
12 1878 -949.859985352 -271.420013428
18 1878 -539.659973145 197.600006104
1 1879 -1208.90002441 981.599975586
6 1879 -714.219970703 667.710021973
1 1880 -1208.90002441 981.599975586
6 1880 -714.219970703 667.710021973
1 1881 -1226.43005371 -588.700012207
6 1881 -772.090026855 -402.269989014
1 1882 153.350006104 -540.109985352
3 1882 624.33001709 -443.739990234
6 1882 -41.4899902344 -399.540008545
1 1883 -535.619995117 -541.130004883
6 1883 -218.289993286 -396.970001221
1 1884 94.2299804688 -522.229980469
3 1884 561.109985352 -425.089996338
6 1884 -85.890007019 -383.829986572
1 1885 771.739990234 -486.279998779
3 1885 775.719970703 -389.890014648
6 1885 702.680114746 -398.649993896
1 1886 790.039978027 -468.970001221
3 1886 796.409973145 -371.829986572
1 1887 735.860107422 -469.810089111
6 1887 677.439880371 -385.339996338
1 1888 -1039.86999512 -452.819885254
6 1888 -633.289978027 -314.690002441
1 1889 791.370117188 -449.910003662
3 1889 798.83001709 -353.049987793
1 1890 769.189880371 -449.140014648
3 1890 772.16998291 -352.670013428
6 1890 700.909973145 -371.560089111
1 1891 789.610107422 -433.209991455
3 1891 795.969970703 -335.880004883
1 1892 770.489990234 -433.489990234
3 1892 774.520019531 -336.380004883
6 1892 703.369995117 -359.989990234
1 1893 -512.929992676 -432.450012207
6 1893 -195.080001831 -322.260009766
1 1894 -1025.19995117 -433.829986572
6 1894 -621.020019531 -302.329986572
1 1895 -1025.19995117 -433.829986572
6 1895 -621.020019531 -302.329986572
1 1896 862.200012207 -431.180114746
2 1896 683.33001709 -235.550003052
1 1897 -966.159973145 -426.019989014
6 1897 -576.130004883 -299.359985352
1 1898 -966.159973145 -426.019989014
6 1898 -576.130004883 -299.359985352
1 1899 779.979980469 -425.089996338
3 1899 784.930114746 -327.049987793
6 1899 710.390014648 -354.209991455
1 1900 -442.660003662 -425.589996338
6 1900 -134.820007324 -321.369995117
1 1901 -339.310089111 -419.689910889
3 1901 -416.790008545 -334.399993896
1 1902 -372.380004883 -418.619995117
3 1902 -440.790008545 -332.880004883
1 1903 790.75 -414.930114746
3 1903 797.739990234 -316.760009766
1 1904 769.539978027 -414.799987793
3 1904 773.659973145 -317.950012207
6 1904 702.650024414 -346.5
1 1905 779.889892578 -405.970001221
3 1905 784.849975586 -308.989990234
1 1906 -339.579986572 -402.950012207
3 1906 -417.209991455 -317.089996338
1 1907 -868.789978027 -400.430114746
3 1907 -841.840026855 -313.450012207
6 1907 -500.559997559 -285.519989014
1 1908 735.039978027 -398.029998779
2 1908 604.729980469 -211.960006714
3 1908 741.020019531 -301.519989014
6 1908 677.219970703 -333.079986572
1 1909 791.639892578 -396.549987793
3 1909 798.599975586 -299.180114746
1 1910 770.330078125 -397
3 1910 774.310119629 -299.980010986
6 1910 703.939880371 -333.170013428
17 1910 -1171.10998535 8.02001953125
1 1911 -513.200012207 -394.230010986
6 1911 -194.11000061 -296.529998779
1 1912 860.899902344 -392.350006104
2 1912 682.520019531 -213.669998169
1 1913 885.060119629 -391.839996338
3 1913 933.409912109 -292.589996338
1 1914 111.099998474 -390.569885254
6 1914 -68.6299972534 -285.239990234
1 1915 -431.700012207 -389.989990234
6 1915 -125.650001526 -296.600006104
1 1916 -431.700012207 -389.989990234
6 1916 -125.650001526 -296.600006104
1 1917 729.299987793 -387.489990234
2 1917 601.049987793 -205.550003052
1 1918 729.299987793 -387.489990234
2 1918 601.049987793 -205.550003052
1 1919 -340.100006104 -386.730010986
3 1919 -417.369995117 -300.430114746
1 1920 -340.100006104 -386.730010986
3 1920 -417.369995117 -300.430114746
1 1921 -443.720001221 -381.220001221
6 1921 -133.850006104 -290.470001221
1 1922 -443.720001221 -381.220001221
6 1922 -133.850006104 -290.470001221
1 1923 -470.040008545 -379.160003662
6 1923 -153.970001221 -287.630004883
1 1924 767.340087891 -375.489990234
2 1924 621.760009766 -198.440002441
1 1925 -346.529998779 -370.720001221
3 1925 -422.170013428 -284.510009766
1 1926 -557.25 -371.930114746
6 1926 -234.770004272 -278.25
1 1927 862.010009766 -368.939910889
2 1927 682.689880371 -200.259994507
3 1927 906.539978027 -269.109985352
1 1928 -366.680114746 -369.079986572
3 1928 -438.380004883 -282.25
1 1929 885.600097656 -367.950012207
2 1929 695.010009766 -200.339996338
3 1929 934.520019531 -268.089996338
1 1930 -873.440002441 -353.339996338
3 1930 -848.619995117 -263.170013428
1 1931 1454.06994629 -348.480010986
7 1931 1061.4699707 157.419906616
18 1931 147.149993896 -128.380004883
1 1932 811.229980469 -348.670013428
2 1932 651.310119629 -186.690002441
1 1933 -788.409973145 -349.269989014
3 1933 -772.280029297 -260.25
1 1934 -906.690002441 -322.730010986
3 1934 -876.520019531 -231.06010437
1 1935 -828.979980469 -306.510009766
2 1935 -249.990005493 -177.13999939
3 1935 -809.710021973 -215.979995728
13 1935 -1681.61999512 -169.25
1 1936 -865.450012207 -304.390014648
2 1936 -260.519989014 -177.520004272
9 1936 -297.989990234 5.06994581223
11 1936 349.140014648 -50.1300010681
1 1937 863.789978027 -295.430114746
2 1937 684.289978027 -159.25
6 1937 753.33001709 -259.190002441
1 1938 -1212.88000488 -291.589996338
6 1938 -754.770019531 -198.720001221
7 1938 165.600006104 173.06010437
9 1938 -406.339996338 -1.06005895138
12 1938 -947.900024414 -669.719970703
1 1939 -1212.88000488 -291.589996338
6 1939 -754.770019531 -198.720001221
1 1940 -1095.72998047 -284.739990234
6 1940 -671.859985352 -197.460006714
1 1941 -1126.30004883 -284.619995117
2 1941 -356.109985352 -174.759994507
1 1942 -1126.30004883 -284.619995117
2 1942 -356.109985352 -174.759994507
7 1942 189.949996948 176.009994507
9 1942 -376.269989014 3.15002393723
12 1942 -922.799987793 -666.510009766
18 1942 -511.970001221 -113.63999939
1 1943 894.310119629 -281.119995117
3 1943 943.100097656 -179.320007324
1 1944 894.310119629 -281.119995117
3 1944 943.100097656 -179.320007324
8 1944 766.66998291 -112.470001221
1 1945 1015.84002686 -276.700012207
3 1945 1078.93005371 -173.960006714
1 1946 798.889892578 -265.519989014
2 1946 642.640014648 -134.5
1 1947 786.75 -258.170013428
2 1947 635.869995117 -127.900001526
3 1947 792.099975586 -158.929992676
1 1948 1370.34997559 -250.31010437
7 1948 1034.43994141 192.880004883
9 1948 650.020019531 42.660030365
17 1948 -646.659973145 116.989997864
1 1949 853.179870605 -250.699996948
2 1949 677.739990234 -131.850006104
1 1950 967.189880371 -243.529998779
2 1950 742.930114746 -130.61000061
3 1950 1022.55999756 -139.679992676
7 1950 897.340087891 197.509994507
17 1950 -975.489990234 129.869995117
1 1951 786.739990234 -243.080001831
2 1951 635.41998291 -120.349998474
3 1951 792.109985352 -145.850006104
1 1952 -197.210006714 -207.050003052
3 1952 -334.079986572 -121.910003662
10 1952 -79.890007019 -468.010009766
13 1952 -1058.34997559 102.870002747
18 1952 -341.100006104 -39.0200195312
1 1953 -500.100006104 -196.460006714
6 1953 -179.149993896 -160.910003662
1 1954 -245.729995728 -183.880004883
3 1954 -360.25 -99.9799804688
1 1955 535.599975586 -171.240005493
