21 11315 36455
0 1411 1102.84997559 71.6500167847
8 1411 227.789993286 36.2999916077
0 1412 880.520019531 73.890007019
8 1412 -146.850006104 48.4500083923
0 1413 908.679870605 84.0400390625
8 1413 -101.830001831 64.140007019
0 1414 1096.84997559 90.4200363159
4 1414 1263.61999512 299.029998779
0 1415 951.219970703 100.029998779
8 1415 -26.1400108337 84.8400268555
0 1416 995.280029297 105.61000061
8 1416 48.9200401306 92.1500167847
0 1417 851.110107422 124.959999084
8 1417 -198.460006714 129.130004883
0 1418 964.289978027 142.539993286
5 1418 803.919921875 734.16998291
0 1419 918.950012207 150.11000061
5 1419 758.840087891 731.58001709
8 1419 -82.700012207 165.149993896
0 1420 922.989990234 151.520004272
4 1420 1125.67004395 321.029998779
5 1420 762.340087891 732.770019531
0 1421 911.189880371 151.960006714
8 1421 -97.9000167847 169.25
0 1422 870.399902344 152.899993896
4 1422 1088.80004883 318.040008545
0 1423 875.729980469 158.25
5 1423 719.180114746 730.229980469
0 1424 999.899902344 163.369995117
4 1424 1185.22998047 336.340087891
0 1425 809.090087891 168.630004883
4 1425 1046.69995117 323.359985352
5 1425 659.310119629 726.049987793
0 1426 818.070129395 170.669906616
5 1426 666.609985352 729.640014648
0 1427 589.090087891 172.539993286
5 1427 475.600006104 692.630004883
0 1428 919 173.31010437
8 1428 -82.549987793 201.080001831
0 1429 936.760009766 174.159896851
8 1429 -51.6899986267 201.25
0 1430 708.229980469 185.649993896
5 1430 572.270019531 722.5
0 1431 1614.55004883 189.659896851
8 1431 886.119995117 230.649993896
0 1432 690.530029297 194.369995117
5 1432 557.140014648 726.210021973
0 1433 693.330078125 197.270004272
5 1433 558.41998291 729.320129395
0 1434 1466.41003418 208.320098877
8 1434 692.030029297 254.660003662
0 1435 943.570129395 215.199996948
5 1435 777.510009766 788.950012207
8 1435 -38.0900306702 263.420013428
0 1436 878.830078125 215.130004883
5 1436 717.430114746 775.929870605
6 1436 -78.0100097656 82.1599731445
8 1436 -149.490005493 268.869995117
0 1437 1001.42999268 215.630004883
8 1437 64.1500167847 259.420013428
0 1438 -1102.52001953 221.550003052
7 1438 -905.08001709 353.560089111
0 1439 925.159912109 226.590103149
5 1439 756.669921875 792.549987793
0 1440 911.110107422 228.020004272
8 1440 -98.1299972534 287.529998779
0 1441 794.830078125 234.020004272
4 1441 1037.67004395 360.459991455
0 1442 785.700012207 234.429901123
5 1442 631.599975586 772.479980469
0 1443 895.870117188 238.380004883
5 1443 730.469970703 797.150024414
0 1444 765.289978027 241.850006104
5 1444 612.789978027 773.909973145
0 1445 790.799987793 254
5 1445 633.359985352 787.979980469
0 1446 1541.45996094 257.890014648
3 1446 965.110107422 358.619995117
17 1446 -1016.61999512 556.890014648
0 1447 729.120117188 265.669891357
5 1447 581.030029297 787.340026855
0 1448 566.179870605 268.149993896
8 1448 -698.570007324 376.439910889
0 1449 562.260009766 272.060089111
8 1449 -704.739990234 383.260009766
0 1450 1694.02001953 272.459991455
8 1450 994.680114746 354.310089111
0 1451 1555.66003418 272.779998779
8 1451 806 355.040008545
0 1452 826.149902344 276.970001221
8 1452 -239.559997559 369.890014648
0 1453 767.960021973 296.830108643
5 1453 620.380004883 825.010009766
0 1454 699.5 304.510009766
5 1454 556.210021973 814.210021973
0 1455 1641.27001953 306.590087891
7 1455 950.789978027 405.959991455
0 1456 1576.25 306.609985352
8 1456 833.099975586 408.160003662
0 1457 581 308.75
8 1457 -670.789978027 441.859985352
0 1458 516.989990234 312.019989014
5 1458 405.119995117 786.650024414
0 1459 1688.2199707 314.119995117
8 1459 984.710021973 417.480010986
0 1460 1688.2199707 314.119995117
8 1460 984.710021973 417.480010986
0 1461 -795.020019531 315.179901123
7 1461 -785.210021973 449.080108643
0 1462 829.100097656 332.080108643
6 1462 -132.38999939 243.630004883
8 1462 -232.580001831 454.329986572
0 1463 1603.32995605 345.619995117
8 1463 870.770019531 466.5
0 1464 1655.66003418 350.299987793
8 1464 942.030029297 471.630004883
0 1465 1655.66003418 350.299987793
8 1465 942.030029297 471.630004883
0 1466 763.310119629 355.320098877
5 1466 610.680114746 870.390014648
8 1466 -329.049987793 492.220001221
0 1467 634.719970703 359.200012207
8 1467 -574.010009766 516.890014648
0 1468 1707.40002441 366.320098877
8 1468 1012.75 494.709991455
0 1469 1707.40002441 366.320098877
8 1469 1012.75 494.709991455
0 1470 699.960021973 366.560089111
5 1470 561.930114746 872.840026855
0 1471 540.719970703 382.980010986
5 1471 414.529998779 843.640014648
8 1471 -740.950012207 564.429870605
0 1472 470.549987793 384.970001221
5 1472 363.670013428 835.770019531
0 1473 580.450012207 392.119995117
5 1473 446.100006104 857.189880371
0 1474 511.269989014 403.239990234
8 1474 -791.5 599.479980469
0 1475 1633.35998535 403.450012207
8 1475 923.789978027 543.099975586
0 1476 636.419921875 418.439910889
8 1476 -565.809997559 611.310119629
0 1477 602.929870605 473.869995117
8 1477 -627.030029297 704.869995117
0 1478 602.929870605 473.869995117
8 1478 -627.030029297 704.869995117
0 1479 593.960021973 474.100006104
5 1479 449.319885254 922.700012207
0 1480 -1062.31005859 482.970001221
7 1480 -887.520019531 560.070129395
19 1480 507.339996338 519.869995117
0 1481 541.219970703 485.600006104
8 1481 -734.940002441 730.010009766
0 1482 515.260009766 485.609985352
8 1482 -779.210021973 732.340026855
0 1483 510.049987793 490.290008545
5 1483 382.670013428 921.270019531
8 1483 -785.5 741.739990234
0 1484 427.570098877 507.560089111
5 1484 318.269989014 922.130004883
0 1485 -832.320007324 516.25
7 1485 -757.739990234 595.479980469
0 1486 -1498.68005371 858.969970703
4 1486 -213.199996948 639.739990234
0 1487 1219.47998047 -203.130004883
8 1487 -636.08001709 -420.680114746
0 1488 851.299987793 129.580093384
8 1488 -198.490005493 137.979995728
0 1489 930.460021973 132.729995728
8 1489 -63.8900108337 138.380004883
0 1490 1140.86999512 141.659896851
6 1490 187.199996948 -69.5399780273
8 1490 300.299987793 135.88999939
0 1491 967.229980469 142.929901123
8 1491 1.05004894733 151.509994507
0 1492 923.149902344 145.31010437
8 1492 -76.9199829102 157.570007324
0 1493 811.989990234 166.740005493
5 1493 662.189880371 724.950012207
0 1494 918.580078125 206.570098877
5 1494 753.580078125 776.390014648
0 1495 1011.55999756 219.270004272
8 1495 78.7199707031 263.859985352
0 1496 1513.55004883 225.029998779
8 1496 749.380004883 283.839996338
0 1497 1515.47998047 227.56010437
8 1497 751.520019531 287.609985352
0 1498 1577.31994629 239.619995117
8 1498 834.799987793 306.670013428
0 1499 845.399902344 257.679901123
8 1499 -207.080001831 337.959991455
0 1500 990.799987793 269.760009766
8 1500 53.4000205994 339.470001221
0 1501 845.629882812 295.330108643
8 1501 -207.910003662 397.299987793
0 1502 861.549987793 306.109985352
8 1502 -181 412.160003662
0 1503 575.830078125 313.850006104
5 1503 450.290008545 797.189880371
0 1504 1545.2199707 335.149993896
8 1504 791.609985352 451.239990234
0 1505 1548.01000977 340.239990234
8 1505 795.439880371 458.739990234
0 1506 1547.95996094 344.669891357
8 1506 795.280029297 465.209991455
0 1507 562.530029297 356.399993896
6 1507 -502.5 365.640014648
8 1507 -703 518.950012207
0 1508 1597.2800293 362.369995117
8 1508 862.020019531 491.939910889
0 1509 738.399902344 370.399993896
5 1509 590.549987793 879.909973145
0 1510 443.600097656 376
8 1510 -906.609985352 559.849975586
0 1511 1683.59997559 406.810089111
8 1511 992.780029297 546.299987793
0 1512 623.159912109 461.600006104
8 1512 -585.08001709 680.060119629
1 1513 890.460021973 -259.019989014
2 1513 698.119995117 -139.300003052
1 1514 -1101.10998535 730.41998291
2 1514 -366.75 381.779998779
7 1514 187.430099487 509.769989014
9 1514 -387.760009766 427.060089111
10 1514 -290.939910889 -233.75
11 1514 267.859985352 356.279998779
1 1515 -1101.10998535 730.41998291
2 1515 -366.75 381.779998779
4 1515 836.979980469 453.260009766
5 1515 356.069885254 866.979980469
7 1515 187.430099487 509.769989014
10 1515 -290.939910889 -233.75
11 1515 267.859985352 356.279998779
12 1515 -917.75 -331.480010986
18 1515 -512.979980469 151.350006104
1 1516 954.460021973 -215.919998169
2 1516 735.58001709 -115.61000061
3 1516 1009.09002686 -112.5
7 1516 894.350097656 205.520004272
16 1516 958.33001709 251.809997559
1 1517 946.629882812 -124.540000916
2 1517 732.150024414 -62.5
1 1518 -1242.58996582 -110.13999939
2 1518 -412.399993896 -85.1599731445
7 1518 155.56010437 228.090103149
9 1518 -421.140014648 70.6700363159
10 1518 -316.689910889 -489.269989014
11 1518 235.11000061 10.8800001144
1 1519 733.820129395 19.6200008392
2 1519 605.960021973 36.1199989319
3 1519 739.819885254 118.540000916
17 1519 -1200.4699707 386.820098877
1 1520 -922.590026855 103.090103149
2 1520 -282.910003662 46.2000083923
7 1520 244.330001831 306.820098877
10 1520 -241.649993896 -417.069885254
1 1521 -775.679992676 143.240005493
2 1521 -238.169998169 86.5999832153
7 1521 283.119995117 331.489990234
11 1521 365.439910889 151.589996338
12 1521 -830.940002441 -504.170013428
1 1522 1301.9699707 200.330093384
7 1522 1016.73999023 356.049987793
9 1522 625.600097656 238.61000061
13 1522 1286.13000488 508.109985352
17 1522 -690.359985352 492
1 1523 -922.570007324 557.229980469
7 1523 240.740005493 462.470001221
9 1523 -325.319885254 370.200012207
10 1523 -245.300003052 -276.790008545
1 1524 -1220.66003418 616.859985352
5 1524 322.079986572 816.969970703
8 1524 -956.380004883 550.530029297
1 1525 -1097.18994141 -276.359985352
2 1525 -344.829986572 -169.86000061
9 1525 -366.630004883 7.68005418777
11 1525 284.709991455 -46.9000205994
12 1525 -915.510009766 -663.239990234
20 1525 -430.079986572 -294.869995117
1 1526 746.090087891 -257.589996338
2 1526 610.460021973 -128.050003052
6 1526 690.659973145 -231.929992676
1 1527 743.020019531 -147.580001831
2 1527 609.099975586 -64.0300292969
1 1528 883.409912109 -124.279998779
2 1528 695.310119629 -61.4000205994
3 1528 928.260009766 -22.9799804688
1 1529 883.409912109 -124.279998779
2 1529 695.310119629 -61.4000205994
3 1529 928.260009766 -22.9799804688
1 1530 729.909912109 228.020004272
3 1530 733.549987793 336.589996338
1 1531 968.460021973 226.330093384
6 1531 839.130004883 124.13999939
1 1532 874.5 338.580108643
6 1532 776.569885254 204.559997559
1 1533 -1101.67004395 376.189910889
2 1533 -359.25 184.63999939
4 1533 838.460021973 360.489990234
5 1533 375.069885254 744.010009766
7 1533 190.68989563 390.989990234
8 1533 -866.119995117 373.810089111
9 1533 -380.279998779 276.409912109
10 1533 -286.640014648 -340.549987793
11 1533 272.489990234 211.36000061
12 1533 -916.789978027 -449.239990234
18 1533 -511.049987793 56.8100585938
1 1534 -1278.2199707 428.5
4 1534 793.549987793 368.760009766
9 1534 -444.619995117 290.919891357
12 1534 -965.66998291 -435.649993896
1 1535 -1042.68005371 461.350006104
2 1535 -336.720001221 230.800003052
4 1535 852.020019531 383.25
5 1535 389.230010986 778.070129395
7 1535 208.589996338 420.519989014
8 1535 -825.640014648 439.049987793
10 1535 -272.189910889 -314.910003662
12 1535 -899.559997559 -421.019989014
1 1536 -1264.79003906 664.359985352
2 1536 -436.339996338 338.660003662
5 1536 306.149993896 828.760009766
6 1536 -758.809997559 452.649993896
7 1536 141.589996338 481.859985352
9 1536 -442.75 390.439910889
10 1536 -331.359985352 -258.549987793
11 1536 213.5 320.640014648
1 1537 -1190.90002441 693.270019531
5 1537 325.399993896 843.840026855
8 1537 -938.099975586 607.349975586
1 1538 -1414.7800293 719.359985352
2 1538 -510.829986572 363.619995117
5 1538 254.43989563 834.890014648
7 1538 96.4300537109 495.409912109
9 1538 -499.829986572 409.540008545
10 1538 -370.339996338 -244.86000061
11 1538 160.259994507 338.429992676
12 1538 -1008.01000977 -342.910003662
16 1538 308.170013428 462.529998779
1 1539 868.820129395 -355.019989014
2 1539 686.859985352 -192.369995117
1 1540 897.590087891 -323.130004883
2 1540 701.66998291 -175.36000061
3 1540 945.439880371 -222.199996948
1 1541 1447.66003418 -310.649993896
7 1541 1058.94995117 170.820098877
9 1541 680.149902344 17.1800498962
12 1541 -79.4499511719 -667.33001709
18 1541 144.490005493 -118.290000916
20 1541 132.18989563 -296.420013428
1 1542 989.679870605 -179.279998779
2 1542 756.560119629 -97.2299804688
5 1542 1203.63000488 687.039978027
7 1542 905.280029297 220.199996948
8 1542 830.390014648 -30.0399799347
16 1542 967.140014648 263.760009766
17 1542 -955.08001709 179.300003052
1 1543 347.180114746 -129.5
2 1543 67.8700027466 168.320007324
11 1543 706.430114746 343.869995117
13 1543 -156.330001831 624.560119629
1 1544 -598.83001709 -74.7600097656
6 1544 -266.179992676 -72.200012207
1 1545 -1204.35998535 -64.2099609375
2 1545 -395.75 -58.6199989319
4 1545 812.899902344 246.490005493
7 1545 165.720001221 245.449996948
9 1545 -407.329986572 90.9399414062
10 1545 -307.799987793 -473.489990234
11 1545 246.930099487 32.9399986267
12 1545 -945.83001709 -597.560119629
18 1545 -530.650024414 -58.5600585938
1 1546 -1280.90002441 -63.1099891663
4 1546 794.320129395 245.470001221
1 1547 -1438.45996094 -26.2299804688
6 1547 -898.130004883 -13.8599901199
1 1548 -545.599975586 67.4499511719
2 1548 -160.149993896 64.4199829102
7 1548 356.329986572 321.489990234
9 1548 -206.069900513 199.11000061
11 1548 431.839996338 137.350006104
20 1548 -337.279998779 -192.470001221
1 1549 703.340087891 102.340103149
2 1549 584.619995117 90.0999832153
17 1549 -1228.10998535 472.730010986
1 1550 -482.589996338 115.699996948
3 1550 -528.479980469 220.13999939
6 1550 -154.339996338 53.3200111389
1 1551 825.679870605 145.380004883
2 1551 662.650024414 98.4699707031
17 1551 -1103.44995117 479.080108643
1 1552 1184.93994141 160.409896851
8 1552 979.599975586 256.439910889
17 1552 -786.729980469 459.429901123
1 1553 1184.93994141 160.409896851
7 1553 975.360107422 340.260009766
8 1553 979.599975586 256.439910889
17 1553 -786.729980469 459.429901123
1 1554 931.270019531 297.540008545
6 1554 816.150024414 173.770004272
16 1554 957.689880371 404.859985352
17 1554 -1000.17999268 593.700012207
1 1555 -1308.02001953 453.340087891
2 1555 -457.040008545 219.88999939
4 1555 785.719970703 374.899993896
5 1555 304.049987793 753.320129395
7 1555 129.669998169 410.859985352
9 1555 -456.170013428 299.769989014
10 1555 -341.200012207 -321.859985352
12 1555 -977.83001709 -428.25
18 1555 -558.619995117 72.6599121094
1 1556 -935.969970703 480.75
2 1556 -293.239990234 254.38999939
4 1556 884.409912109 395.630004883
5 1556 428.619995117 797.700012207
7 1556 238.199996948 433.709991455
8 1556 -728.840026855 463.459991455
9 1556 -328.260009766 333.090087891
1 1557 -1174.79003906 517.25
5 1557 345.290008545 786.260009766
8 1557 -915.710021973 478.119995117
1 1558 -968.210021973 585.789978027
4 1558 874.299987793 422.130004883
5 1558 410.209991455 832.739990234
7 1558 228.36000061 468.100006104
8 1558 -756.340026855 542.859985352
9 1558 -343.540008545 376.989990234
10 1558 -256.369995117 -271.040008545
11 1558 311.790008545 307.279998779
12 1558 -879.909973145 -372.589996338
20 1558 -409.819885254 -96.5
1 1559 -865.33001709 612.049987793
3 1559 -856.840026855 768.989990234
7 1559 258.310089111 485.709991455
10 1559 -230.819900513 -256.709991455
1 1560 -821.239990234 614.349975586
3 1560 -819.140014648 769.969970703
1 1561 -1176.97998047 653.16998291
2 1561 -398.720001221 335.700012207
4 1561 817.899902344 429.140014648
5 1561 335.420013428 831.549987793
6 1561 -699.700012207 442.510009766
7 1561 165.550003052 480.649993896
8 1561 -923.08001709 577.33001709
9 1561 -411.619995117 389.380004883
10 1561 -309.480010986 -259.709991455
11 1561 243.339996338 320.790008545
12 1561 -942.719970703 -358.189910889
1 1562 -1176.97998047 653.16998291
7 1562 165.550003052 480.649993896
9 1562 -411.619995117 389.380004883
12 1562 -942.719970703 -358.189910889
1 1563 -1149.58996582 688.880004883
2 1563 -382.359985352 355.059997559
4 1563 824.810119629 439.890014648
5 1563 341.019989014 847.08001709
7 1563 175.13999939 492.869995117
8 1563 -906.229980469 607.560119629
9 1563 -400.319885254 405.540008545
10 1563 -300.459991455 -249.149993896
11 1563 255.149993896 335.510009766
12 1563 -928.710021973 -348.209991455
1 1564 -1365.58996582 780.109985352
2 1564 -487.429992676 397
5 1564 266.329986572 858.390014648
6 1564 -828.200012207 531.939880371
7 1564 111.279998779 515.150024414
9 1564 -483.140014648 435.209991455
10 1564 -357.089996338 -227.300003052
11 1564 178.61000061 361.369995117
12 1564 -992.190002441 -323.010009766
18 1564 -571.859985352 156.580093384
20 1564 -486.459991455 -63.3900108337
1 1565 -1334.06994629 804.590026855
2 1565 -472.880004883 411.320007324
5 1565 274.670013428 870.030029297
7 1565 118.580001831 527.489990234
1 1566 -809.039978027 -422.540008545
3 1566 -789.039978027 -335.970001221
1 1567 871.939880371 -405.980010986
2 1567 687.859985352 -221.679992676
3 1567 916.25 -307.829986572
1 1568 -1218.90002441 -357.160003662
2 1568 -396.230010986 -215.289993286
1 1569 -1015.73999023 -316.480010986
2 1569 -309.779998779 -189.440002441
9 1569 -339.029998779 -6.17004394531
10 1569 -258.439910889 -544.380004883
11 1569 310.589996338 -60.6899986267
12 1569 -892.239990234 -675.189880371
18 1569 -489.470001221 -120.769996643
20 1569 -415.350006104 -302.730010986
1 1570 -1177.66003418 -311.739990234
2 1570 -379.880004883 -190.429992676
7 1570 175.869995117 167.210006714
9 1570 -394.149993896 -8.30004882812
10 1570 -298.799987793 -545.359985352
11 1570 259.170013428 -62.5800209045
12 1570 -937.710021973 -676.520019531
18 1570 -523.679992676 -121.560096741
20 1570 -445.359985352 -303.730010986
1 1571 -1229.20996094 -311.100006104
2 1571 -404.679992676 -191.240005493
7 1571 160.68989563 166.899993896
10 1571 -312.640014648 -545.5
11 1571 241.600006104 -63.4399986267
20 1571 -455.369995117 -303.859985352
1 1572 -1263.44995117 -310.600006104
2 1572 -418.549987793 -191.679992676
9 1572 -424.260009766 -9.88000488281
11 1572 230.410003662 -63.7800292969
18 1572 -541.460021973 -122.080001831
1 1573 -1319.47998047 -308.569885254
7 1573 135.289993286 166.770004272
1 1574 -1129.81994629 -305.510009766
2 1574 -357.910003662 -186.169998169
7 1574 189.430099487 169.570098877
9 1574 -377.119995117 -4.93994092941
11 1574 275.560089111 -59.4099693298
12 1574 -923.849975586 -673.989990234
18 1574 -513.150024414 -119.290000916
20 1574 -435.569885254 -302.029998779
1 1575 887.080078125 -293.799987793
2 1575 697.299987793 -157.960006714
3 1575 935.479980469 -193.430099487
6 1575 773.270019531 -257.679992676
1 1576 -906.349975586 -288.640014648
2 1576 -270.440002441 -171.149993896
9 1576 -307.230010986 9.19995117188
10 1576 -233.990005493 -533.989990234
11 1576 340.75 -45.789981842
12 1576 -863.140014648 -662.650024414
18 1576 -468.519989014 -111.199996948
20 1576 -397.299987793 -294.510009766
1 1577 1076.40002441 -286.839996338
5 1577 1234.01000977 647.880004883
6 1577 906.789978027 -257.450012207
7 1577 931.409912109 181.460006714
8 1577 889.189880371 -118.61000061
16 1577 987.150024414 232.899993896
1 1578 1422.85998535 -281.510009766
7 1578 1052.06005859 182.270004272
10 1578 467.220001221 -518.310119629
1 1579 1379.7199707 -280.869995117
7 1579 1036.81994629 182.330093384
9 1579 652.780029297 30.5600605011
17 1579 -639.159973145 93.8100585938
1 1580 -1204.86999512 -279.609985352
2 1580 -392.549987793 -169.759994507
6 1580 -749.119995117 -191.130004883
7 1580 167.660003662 179.06010437
9 1580 -404.130004883 3.08996605873
11 1580 249.770004272 -47.4899902344
12 1580 -945.780029297 -663.210021973
18 1580 -530.030029297 -111.5
20 1580 -450.649993896 -295.260009766
1 1581 -1204.86999512 -279.609985352
6 1581 -749.119995117 -191.130004883
1 1582 -1179.58996582 -277
2 1582 -381.730010986 -172.479995728
7 1582 175.06010437 177.570098877
12 1582 -938.659973145 -664.969970703
1 1583 -1179.58996582 -277
2 1583 -381.730010986 -172.479995728
7 1583 175.06010437 177.570098877
9 1583 -395.680114746 3.92004394531
11 1583 257.839996338 -49.75
12 1583 -938.659973145 -664.969970703
18 1583 -524.590026855 -113.269996643
20 1583 -446.160003662 -296.260009766
1 1584 -1321.61999512 -270.839996338
7 1584 133.740005493 177.820098877
9 1584 -446.470001221 4.7099609375
10 1584 -337.269989014 -534
12 1584 -980 -665.189880371
18 1584 -556.909973145 -112.680099487
20 1584 -473.989990234 -295.660003662
1 1585 -1321.61999512 -270.839996338
2 1585 -447.799987793 -172.240005493
7 1585 133.740005493 177.820098877
9 1585 -446.470001221 4.7099609375
11 1585 209.919998169 -49.1500205994
18 1585 -556.909973145 -112.680099487
20 1585 -473.989990234 -295.660003662
1 1586 1468.27001953 -253.199996948
7 1586 1068.5 191.600006104
9 1586 689.450012207 41.5100097656
10 1586 480.480010986 -509.450012207
12 1586 -71.1999511719 -647.890014648
17 1586 -570.289978027 113.330001831
18 1586 151.330001831 -103.290000916
20 1586 137.350006104 -283.420013428
1 1587 1427.16003418 -237.100006104
7 1587 1053.92004395 197.699996948
9 1587 673.030029297 48.1400108337
10 1587 468.12008667 -504.119995117
17 1587 -603.130004883 126.819900513
18 1587 140.660003662 -99.5600585938
1 1588 -805.91998291 -133.410003662
2 1588 -249.330001831 -77.3300170898
9 1588 -287.700012207 82.9399414062
10 1588 -216.279998779 -482.779998779
11 1588 357.899993896 25
13 1588 -1665.5 78.6999511719
18 1588 -454.470001221 -65.3399734497
1 1589 279.619995117 -131.68989563
2 1589 -4.23999023438 162.929992676
6 1589 582.510009766 -159.289993286
11 1589 647.319885254 336.480010986
1 1590 1286.79003906 -126.819900513
7 1590 1009.65002441 236.369995117
10 1590 428.389892578 -472.040008545
18 1590 108.180099487 -69.3700027466
1 1591 -582.320007324 -122.5
2 1591 -176.240005493 -51.1099891663
3 1591 -606.140014648 -22.6500205994
7 1591 342.209991455 249.970001221
9 1591 -223.960006714 108.870002747
11 1591 415 50.1899986267
12 1591 -781.960021973 -584.5
20 1591 -349.439910889 -241.169998169
1 1592 -825.280029297 -103.680099487
2 1592 -251.61000061 -61.75
7 1592 272.329986572 243.729995728
9 1592 -292.239990234 94
10 1592 -219.910003662 -474.399993896
11 1592 349.100006104 35.4099693298
12 1592 -842.710021973 -595.219970703
13 1592 -1680.36999512 117.400001526
18 1592 -455.5 -58.2099609375
1 1593 -872.679992676 -95.1800537109
4 1593 904.120117188 245.720001221
5 1593 485.149993896 603.119995117
7 1593 259.880004883 244.179901123
9 1593 -299.339996338 93.5799636841
12 1593 -854.539978027 -595.130004883
18 1593 -463.290008545 -58.0999794006
1 1594 -872.679992676 -95.1800537109
7 1594 259.880004883 244.179901123
12 1594 -854.539978027 -595.130004883
1 1595 957.450012207 -68.4300537109
2 1595 737.380004883 -32.75
3 1595 1014 36.4799804688
17 1595 -983.059997559 277.209991455
1 1596 -1150.30004883 -66.4699707031
2 1596 -371.119995117 -58.1500205994
4 1596 826.229980469 246.350006104
7 1596 181.850006104 245.630004883
9 1596 -388.189910889 92.0999832153
10 1596 -294.160003662 -473.149993896
11 1596 265.130004883 33.8900108337
18 1596 -518.380004883 -58.0300292969
1 1597 -1150.30004883 -66.4699707031
7 1597 181.850006104 245.630004883
9 1597 -388.189910889 92.0999832153
10 1597 -294.160003662 -473.149993896
11 1597 265.130004883 33.8900108337
18 1597 -518.380004883 -58.0300292969
1 1598 -903.900024414 -62.8800010681
3 1598 -878.549987793 47.1500205994
1 1599 -341.319885254 -48.6099891663
3 1599 -420.049987793 44.7999916077
1 1600 -1088.84997559 -42.7399902344
2 1600 -339.700012207 -44.3499794006
3 1600 -1058.88000488 70.9600219727
5 1600 402.279998779 602.560119629
7 1600 200.130004883 253.919906616
9 1600 -365.439910889 103.040000916
10 1600 -276.869995117 -465.119995117
18 1600 -505.010009766 -51.9699707031
1 1601 -1132.39001465 -38.5500488281
2 1601 -362.279998779 -43.3300209045
4 1601 830.870117188 253.490005493
5 1601 386.549987793 600.859985352
7 1601 186.800003052 254.159896851
9 1601 -381.589996338 103.25
10 1601 -289.170013428 -464.369995117
11 1601 271.910003662 44.7999916077
12 1601 -924.520019531 -586.390014648
20 1601 -436.569885254 -242.919998169
1 1602 -1283.32995605 -31.2199707031
2 1602 -429.339996338 -43.0600013733
4 1602 793.200012207 253.570098877
5 1602 338.459991455 593.880004883
7 1602 143.830001831 254.449996948
9 1602 -433.369995117 102.069900513
10 1602 -327.540008545 -464.290008545
11 1602 221.960006714 43.2700195312
12 1602 -968.020019531 -586.810119629
18 1602 -546.880004883 -51.3199501038
20 1602 -465.319885254 -243.229995728
1 1603 -464.930114746 -29.4499492645
2 1603 -147.380004883 20.4400005341
7 1603 381.850006104 294.450012207
9 1603 -196.130004883 171.029998779
10 1603 -142.5 -427.920013428
11 1603 440.850006104 109.370002747
12 1603 -745.820007324 -536.049987793
13 1603 -1332.63000488 308.810089111
20 1603 -332.680114746 -207.63999939
1 1604 -1201.15002441 -6.94000196457
2 1604 -397.739990234 -30.1500205994
4 1604 813.669921875 260.450012207
9 1604 -408.930114746 113.010002136
10 1604 -308.649993896 -457.140014648
12 1604 -945.429992676 -579.260009766
18 1604 -531.039978027 -45.7399902344
20 1604 -451.75 -237.479995728
1 1605 -1201.15002441 -6.94000196457
2 1605 -397.739990234 -30.1500205994
4 1605 813.669921875 260.450012207
5 1605 363.569885254 606.83001709
7 1605 165.669998169 262.880004883
10 1605 -308.649993896 -457.140014648
20 1605 -451.75 -237.479995728
1 1606 -1287.45996094 -6.36999511719
2 1606 -437.179992676 -29.4099693298
4 1606 792.330078125 259.679901123
5 1606 336.200012207 601.789978027
7 1606 140.789993286 262.679901123
9 1606 -439.189910889 112.290000916
10 1606 -330.670013428 -457.140014648
11 1606 216.800003052 53.5200195312
1 1607 -488.369995117 8.15002441406
7 1607 376.149993896 305.060089111
10 1607 -143.149993896 -419
11 1607 444.5 120.779998779
12 1607 -748.099975586 -526.849975586
13 1607 -1327.88000488 350.429901123
18 1607 -391.600006104 -4.5400390625
20 1607 -331.180114746 -201.43989563
1 1608 -1101.81994629 59.7600097656
2 1608 -351.209991455 11.3599901199
4 1608 839.710021973 279.200012207
5 1608 393.560089111 636.520019531
7 1608 194.460006714 286.959991455
9 1608 -373.019989014 144.979995728
10 1608 -282.760009766 -434.450012207
11 1608 280.019989014 84.9799804688
20 1608 -431.930114746 -220.569900513
1 1609 -1101.81994629 59.7600097656
2 1609 -351.209991455 11.3599901199
4 1609 839.710021973 279.200012207
5 1609 393.560089111 636.520019531
7 1609 194.460006714 286.959991455
11 1609 280.019989014 84.9799804688
20 1609 -431.930114746 -220.569900513
1 1610 -1193.44995117 158.590103149
2 1610 -397.160003662 62.710018158
4 1610 814.939880371 302.489990234
7 1610 166.509994507 317.649993896
9 1610 -408.760009766 182.350006104
10 1610 -308.010009766 -407.119995117
11 1610 245.569900513 121.160003662
12 1610 -943.719970703 -523.900024414
18 1610 -530.210021973 -1.56994605064
20 1610 -450.630004883 -199.569900513
1 1611 1365.38000488 165.409896851
7 1611 1040.7800293 342.480010986
9 1611 652.169921875 222.669906616
12 1611 -98.4699707031 -506.290008545
13 1611 1370.66003418 453.880004883
17 1611 -641.430114746 460.709991455
18 1611 130.63999939 9.33996582031
20 1611 118.400001526 -186.589996338
1 1612 -813.659973145 180.419906616
5 1612 497.339996338 709.739990234
9 1612 -293.920013428 215.990005493
10 1612 -219.759994507 -386.930114746
11 1612 353.839996338 152.800003052
12 1612 -839.909973145 -498.019989014
18 1612 -456.019989014 17.6099891663
20 1612 -386.019989014 -182.580001831
1 1613 -1167.33996582 201.909896851
2 1613 -380.070007324 85.549987793
5 1613 363.760009766 679.060119629
9 1613 -397.600006104 200.279998779
10 1613 -298.350006104 -393.970001221
11 1613 258.010009766 138.130004883
12 1613 -931.539978027 -508.939910889
