21 11315 36455
0 416 502.570098877 329.489990234
1 416 -1028.64001465 508.760009766
0 417 485.760009766 426.330108643
1 417 -1058.39001465 718.189880371
0 418 -1198.43994141 671.33001709
4 418 -55.9699707031 546.590026855
7 418 -980.679992676 709.429870605
10 418 -1353.77001953 -19.1800498962
14 418 -126.720001221 462.170013428
15 418 690.939880371 439.060089111
16 418 -518.880004883 584.109985352
20 418 -1239.65002441 83.6899414062
0 419 1590.5300293 264.810089111
7 419 920.060119629 379.439910889
0 420 -1043.30004883 490.540008545
4 420 20.8000507355 456.850006104
10 420 -1268.06994629 -158.919998169
0 421 -1205.4699707 507.090087891
4 421 -55.589969635 459.929901123
0 422 656.760009766 427.100006104
8 422 -530.789978027 612.310119629
0 423 521.210021973 432.489990234
5 423 397.430114746 880.319885254
0 424 -234.020004272 1011.92999268
7 424 618.060119629 434.810089111
9 424 517.360107422 206.470001221
10 424 345.810089111 -297.549987793
16 424 522.439880371 434.420013428
17 424 201.63999939 718.950012207
18 424 20.339969635 1.70996105671
20 424 30.2299804688 -194.800003052
0 425 -234.020004272 1011.92999268
7 425 618.060119629 434.810089111
9 425 517.360107422 206.470001221
10 425 345.810089111 -297.549987793
12 425 -377.619995117 -517.530029297
16 425 522.439880371 434.420013428
17 425 201.63999939 718.950012207
18 425 20.339969635 1.70996105671
20 425 30.2299804688 -194.800003052
0 426 -1470.22998047 190.68989563
4 426 -179.479995728 291.450012207
5 426 -983.049987793 448.390014648
14 426 -244.220001221 240.970001221
15 426 543.789978027 150.100006104
19 426 145.449996948 217.070098877
0 427 631.979980469 312.590087891
4 427 936.510009766 399.5
5 427 499.230010986 811.650024414
0 428 745.179870605 316.840087891
4 428 1013.04998779 415.640014648
5 428 603.039978027 838.640014648
0 429 601.350097656 347.299987793
2 429 -262.170013428 292.829986572
4 429 916.219970703 411.959991455
5 429 468.569885254 824.869995117
7 429 264.170013428 454.489990234
9 429 -302.239990234 364.359985352
10 429 -228.319900513 -283
11 429 345.359985352 295.739990234
12 429 -845.869995117 -382.350006104
18 429 -460.839996338 109.570098877
0 430 -1628.92004395 418.359985352
4 430 -269.649993896 412.080108643
0 431 -1058.0300293 707.609985352
4 431 10.0500497818 572.650024414
7 431 -889.010009766 741.719970703
10 431 -1269.2800293 6.05004882812
14 431 -71.9700012207 477.820098877
16 431 -450.839996338 610.609985352
19 431 502.310089111 747.619995117
0 432 -1215.31005859 727.939880371
4 432 -64.6299972534 576.489990234
5 432 -890.609985352 868.08001709
7 432 -997.010009766 755.390014648
10 432 -1367.72998047 24.0200195312
14 432 -134.419998169 488.869995117
16 432 -532.33001709 616.689880371
20 432 -1254.29003906 117.970001221
0 433 744.729980469 72.390007019
4 433 1002.44000244 262.140014648
0 434 1534.84997559 213.490005493
7 434 880.580078125 351.090087891
0 435 1527.81005859 240.039993286
8 435 769.479980469 305.660003662
16 435 946.41998291 381.880004883
0 436 821.25 247.350006104
4 436 1056.48999023 371.919891357
5 436 662.280029297 790.75
0 437 1527 278.580108643
7 437 878.020019531 393.970001221
8 437 767.739990234 365.200012207
16 437 945.869995117 401.730010986
0 438 1662.01000977 327.880004883
7 438 965.060119629 419.480010986
12 438 -168.43989563 -433.510009766
0 439 -908.940002441 354.929901123
4 439 84.9200363159 389.570098877
7 439 -793.630004883 459.369995117
14 439 -20.7399902344 309.929992676
15 439 843.229980469 259.070098877
16 439 -370.299987793 411.859985352
18 439 -1315.34997559 121.409896851
19 439 641.129882812 395.310089111
0 440 -1208.07995605 482.409912109
7 440 -982.900024414 555.270019531
16 440 -518.5 473.609985352
19 440 376.579986572 511.130004883
0 441 -909.380004883 678.119995117
7 441 -799.780029297 720.780029297
14 441 -19.6200008392 462.480010986
15 441 838.630004883 460.640014648
16 441 -380.269989014 600.229980469
19 441 628.570129395 727.289978027
0 442 -1015.36999512 701.099975586
4 442 30.4499492645 570.729980469
10 442 -1244.2199707 -0.150024399161
15 442 784.520019531 467.25
0 443 -1183.2800293 725.409973145
4 443 -52.4499511719 576.070129395
5 443 -873.109985352 869.930114746
14 443 -121.419998169 487.239990234
15 443 692.83001709 472.470001221
0 444 -1356.86999512 740.520019531
4 444 -134.669998169 578.289978027
14 444 -194.990005493 497.060089111
15 444 597.75 473.489990234
16 444 -609.359985352 620.289978027
0 445 -988.809997559 744.020019531
4 445 35.2800292969 598.439880371
15 445 785.729980469 498.989990234
16 445 -430.559997559 639.539978027
19 445 544.520019531 790.900024414
0 446 -1586.81994629 759.08001709
4 446 -259.670013428 585.280029297
5 446 -1163.33996582 840.679870605
14 446 -315.510009766 508.640014648
19 446 -3.11999511719 754.849975586
0 447 -1586.81994629 759.08001709
4 447 -259.670013428 585.280029297
5 447 -1163.33996582 840.679870605
14 447 -315.510009766 508.640014648
16 447 -759.570007324 630.83001709
19 447 -3.11999511719 754.849975586
0 448 -1278.20996094 763.969970703
4 448 -98.6700363159 594.109985352
5 448 -941.679992676 886.090026855
15 448 638.799987793 491.779998779
16 448 -569.469970703 636.75
0 449 -1615.35998535 778.289978027
4 449 -277.459991455 597.739990234
5 449 -1185.93994141 853.369995117
15 449 434.790008545 486.320098877
0 450 -1271.2800293 789.770019531
4 450 -99.9000167847 609.320129395
5 450 -946.109985352 908.310119629
10 450 -1427.25 75.8000488281
14 450 -167.520004272 519.609985352
15 450 634.630004883 508.179901123
16 450 -574.609985352 653.510009766
0 451 -1166.72998047 833
4 451 -45.160030365 637.020019531
14 451 -115.5 537.090026855
0 452 -1429.34997559 974.960021973
4 452 -187.25 707.010009766
0 453 -1190.58996582 45.0200195312
4 453 -39.6099891663 221.240005493
7 453 -953.369995117 214.990005493
15 453 702.130004883 69.1500167847
0 454 705.379882812 78.6200027466
4 454 977.889892578 265.709991455
0 455 -1484.66003418 141.56010437
4 455 -185.63999939 266.439910889
5 455 -984.570007324 414
19 455 133.380004883 169.029998779
0 456 -1464.38000488 161.149993896
4 456 -177.839996338 277.899993896
5 456 -972.789978027 427.419891357
15 456 546.739990234 133.119995117
16 456 -644.510009766 285.079986572
0 457 700.979980469 195.669906616
4 457 975.429870605 332.939910889
5 457 558.130004883 727.280029297
0 458 941.270019531 197.759994507
4 458 1141.30004883 351.899993896
5 458 777.310119629 774.229980469
8 458 -41.6099891663 236.320007324
0 459 -1571.51000977 197.659896851
4 459 -233.669998169 295.140014648
5 459 -1054.2800293 441.619995117
0 460 601.549987793 205.06010437
4 460 914.939880371 332.480010986
5 460 482.069885254 717.049987793
0 461 601.549987793 205.06010437
4 461 914.939880371 332.480010986
5 461 482.069885254 717.049987793
0 462 -1417.16003418 218.93989563
4 462 -154.31010437 307.029998779
5 462 -948.520019531 476.089996338
0 463 -1417.16003418 218.93989563
4 463 -154.31010437 307.029998779
5 463 -948.520019531 476.089996338
19 463 192.06010437 245.649993896
0 464 -1585.18005371 218.06010437
4 464 -240.729995728 305.209991455
5 464 -1067.41003418 454.830108643
14 464 -304.350006104 255.050003052
15 464 470.029998779 165.979995728
16 464 -723.83001709 316.75
19 464 28.410030365 238.470001221
0 465 -1585.18005371 218.06010437
4 465 -240.729995728 305.209991455
14 465 -304.350006104 255.050003052
16 465 -723.83001709 316.75
19 465 28.410030365 238.470001221
0 466 -844.510009766 233.259994507
4 466 113.86000061 326.220001221
7 466 -761.91998291 364.679901123
14 466 -3.60998511314 252.850006104
15 466 873 186.929992676
16 466 -341.220001221 344.209991455
0 467 -844.510009766 233.259994507
4 467 113.86000061 326.220001221
7 467 -761.91998291 364.679901123
10 467 -1180.73999023 -352.25
14 467 -3.60998511314 252.850006104
15 467 873 186.929992676
16 467 -341.220001221 344.209991455
0 468 719.469970703 263.340087891
4 468 990.320129395 372.779998779
5 468 574.619995117 782.770019531
7 468 326.410003662 401.899993896
0 469 571.330078125 294.269989014
4 469 897.979980469 380.859985352
5 469 449.700012207 781.359985352
0 470 1523.23999023 308.459991455
7 470 875.530029297 414.029998779
12 470 -251.75 -434.189910889
16 470 943.780029297 417.899993896
0 471 1563.26000977 318.399993896
7 471 903.75 418.540008545
8 471 814.619995117 426.470001221
16 471 967.119995117 422.609985352
0 472 -883.039978027 352.140014648
4 472 95.6700363159 388.899993896
7 472 -782.940002441 459.090087891
14 472 -13.7900104523 308.929992676
16 472 -360.309997559 411.119995117
19 472 659.389892578 393.890014648
0 473 553.799987793 361.299987793
4 473 888.5 417.790008545
0 474 607.659912109 396.529998779
4 474 922.039978027 442.189910889
5 474 469.600006104 865.700012207
8 474 -617.809997559 578.729980469
0 475 -854.369995117 415.459991455
4 475 108.150001526 426.970001221
7 475 -768.549987793 514.880004883
10 475 -1178.67004395 -207.949996948
14 475 -4.75 340.059997559
15 475 867.369995117 303.399993896
0 476 512.020019531 456.630004883
4 476 864.270019531 471.859985352
5 476 387.230010986 895.41998291
0 477 -1124.58996582 455.359985352
4 477 -17.089969635 436.350006104
7 477 -926.340026855 537.400024414
10 477 -1318.18994141 -182.050003052
14 477 -97.8099975586 360.489990234
15 477 730.359985352 313.970001221
16 477 -476.380004883 462.660003662
19 477 452.019989014 490.179901123
0 478 -1226.26000977 463.700012207
4 478 -64.9399414062 436.859985352
5 478 -859.570007324 674.840026855
7 478 -995.559997559 542.489990234
14 478 -138.949996948 365.670013428
15 478 676.16998291 314.910003662
16 478 -527.130004883 463.630004883
19 478 360.119995117 493.5
0 479 -737.450012207 638.840087891
4 479 150.970001221 560.479980469
0 480 -1560.18005371 655.640014648
4 480 -240.11000061 530.710021973
5 480 -1122.39001465 768.640014648
10 480 -1654.22998047 -9.41003417969
14 480 -295.859985352 459.109985352
15 480 476.149993896 418.399993896
16 480 -728.380004883 569.590026855
19 480 36.7600097656 659.020019531
0 481 -892.609985352 700.489990234
4 481 84.890007019 578.799987793
5 481 -671.729980469 897.390014648
15 481 842.650024414 477.579986572
16 481 -377.829986572 615.820129395
19 481 636.539978027 751.210021973
0 482 -1297.2199707 801.320129395
4 482 -112.029998779 615.810119629
0 483 -1466.82995605 812.810119629
4 483 -196.210006714 615.590026855
5 483 -1084.47998047 896.979980469
10 483 -1571.86999512 109.120002747
14 483 -253.679992676 533.210021973
15 483 524.760009766 512.859985352
16 483 -683.390014648 663.109985352
19 483 115.939903259 818.179870605
20 483 -1415.41003418 181.009994507
0 484 -1425.43005371 839.390014648
4 484 -174.789993286 628.869995117
5 484 -1057.76000977 921.710021973
16 484 -656.989990234 677.869995117
19 484 158 848.210021973
0 485 -1425.43005371 839.390014648
4 485 -174.789993286 628.869995117
5 485 -1057.76000977 921.710021973
14 485 -232.369995117 544.900024414
16 485 -656.989990234 677.869995117
19 485 158 848.210021973
0 486 -1397.06994629 916.620117188
4 486 -169.199996948 673.989990234
16 486 -657.590026855 727.799987793
0 487 771.969970703 25.1500205994
4 487 1018.89001465 236.409896851
6 487 -226.600006104 -141.259994507
0 488 -1363.38000488 28.7600097656
7 488 -1081.77001953 199.020004272
16 488 -583.890014648 214.990005493
0 489 -1055.34997559 64.2900390625
4 489 23.0699501038 233.590103149
7 489 -865.510009766 232.43989563
14 489 -69.75 180.399993896
15 489 774.900024414 82.0100097656
16 489 -424.570007324 243.679992676
20 489 -1183.22998047 -264.589996338
0 490 -1205.56994629 68.7600097656
4 490 -47.1800498962 232.909896851
0 491 -1467.06994629 76
4 491 -175.5 233.409896851
5 491 -961.760009766 369.689910889
14 491 -243.259994507 188.229995728
15 491 546.159973145 83.859992981
16 491 -642.41998291 238.419998169
19 491 150.880004883 105.590103149
0 492 786.189880371 85.859992981
4 492 1029.63000488 272.209991455
5 492 646.25 656.099975586
0 493 -1019.07000732 90.9899902344
4 493 37.6700401306 248.220001221
7 493 -850.909973145 253.619995117
14 493 -59.7399902344 191.839996338
15 493 789.930114746 98.6500167847
16 493 -412.470001221 260.209991455
0 494 -1105.75 94.4000167847
4 494 -1.76001000404 248.479995728
7 494 -902.859985352 255.279998779
14 494 -91.0899963379 194.119995117
15 494 746.150024414 99.2899780273
16 494 -452.769989014 259.510009766
0 495 919.629882812 103.040000916
4 495 1126.86999512 291.149993896
8 495 -72.950012207 91.7299804688
0 496 -1337.93994141 103.319900513
4 496 -76.7900390625 248.93989563
0 497 -1466.11999512 105.290000916
4 497 -175.729995728 248.729995728
5 497 -965.619995117 390.25
14 497 -243.029998779 201.580001831
15 497 546.16998291 101.150001526
16 497 -643.109985352 255.419998169
19 497 150.850006104 133.800003052
0 498 987.520019531 109.569900513
4 498 1173.83996582 300.939910889
5 498 830.389892578 712.489990234
8 498 36.1300010681 98.3300170898
0 499 -1464.79003906 121.800003052
4 499 -175.880004883 257.119995117
5 499 -968.039978027 401.459991455
14 499 -243.13999939 209.229995728
16 499 -644.010009766 264.929901123
0 500 -1082.0300293 125.220001221
7 500 -887.659973145 280.239990234
14 500 -81.390007019 208.759994507
16 500 -442.140014648 277.489990234
0 501 762.580078125 130.75
2 501 -170.279998779 42.460018158
5 501 620.869995117 688.549987793
7 501 349.109985352 308.880004883
9 501 -218.240005493 183.449996948
11 501 419.569885254 122.849998474
18 501 -408.970001221 -2.84997606277
20 501 -346.029998779 -200.13999939
0 502 846.899902344 138.86000061
7 502 387.489990234 318.310089111
9 502 -190.680099487 200.460006714
10 502 -139.210006714 -406.5
11 502 444.649993896 137.259994507
12 502 -740.25 -512.469970703
13 502 -1313.16003418 403.399993896
18 502 -388.819885254 6.53002882004
20 502 -328.779998779 -192.259994507
0 503 846.899902344 138.86000061
7 503 387.489990234 318.310089111
9 503 -190.680099487 200.460006714
10 503 -139.210006714 -406.5
11 503 444.649993896 137.259994507
12 503 -740.25 -512.469970703
13 503 -1313.16003418 403.399993896
18 503 -388.819885254 6.53002882004
20 503 -328.779998779 -192.259994507
0 504 909.039978027 141.899993896
4 504 1115.61999512 314.700012207
5 504 750.33001709 723.320129395
8 504 -100.120002747 153.589996338
0 505 930.989990234 144.149993896
8 505 -63.0200195312 155.940002441
0 506 783.310119629 170.169906616
5 506 635.489990234 722.150024414
0 507 697.580078125 175.800003052
4 507 974.159912109 319.830108643
5 507 563.469970703 710.539978027
0 508 981.350097656 193.029998779
4 508 1170.97998047 353.470001221
16 508 628.719970703 375.130004883
0 509 -1198.94995117 213.210006714
4 509 -46.8699989319 307.570098877
7 509 -965.130004883 344.689910889
16 509 -501.480010986 322.170013428
0 510 -1234.76000977 214.5
4 510 -64.5500488281 307.899993896
7 510 -989.859985352 345.260009766
14 510 -140.240005493 250.300003052
15 510 676.260009766 167.910003662
16 510 -520.950012207 322.109985352
0 511 899.979980469 221.759994507
4 511 1110.68994141 362.230010986
5 511 734.770019531 784.409973145
0 512 603.239990234 237.570098877
2 512 -256.609985352 163.240005493
9 512 -296.829986572 265.980010986
0 513 603.239990234 237.570098877
2 513 -257.299987793 157.869995117
4 513 916.310119629 349.179901123
5 513 479.939910889 740.219970703
7 513 266.989990234 376.909912109
9 513 -298.489990234 263.149993896
10 513 -224.86000061 -355.019989014
11 513 349.609985352 196.809997559
12 513 -844.880004883 -463.319885254
18 513 -458.630004883 47.589969635
0 514 564.489990234 256.330108643
4 514 893.210021973 359.450012207
0 515 684.919921875 269.109985352
4 515 968.169921875 373.799987793
5 515 544.819885254 781.530029297
0 516 1472.14001465 282.269989014
8 516 697.450012207 366.119995117
0 517 -1530.20996094 285.570098877
4 517 -211.86000061 339.080108643
14 517 -275.029998779 283.799987793
15 517 504.810089111 202.119995117
16 517 -688.270019531 354.730010986
0 518 548.700012207 342.609985352
5 518 426.649993896 815.359985352
8 518 -727.479980469 498.189910889
0 519 -1293.47998047 351.220001221
4 519 -95.75 377.060089111
19 519 304.130004883 379.119995117
0 520 -1554.80004883 352.100006104
4 520 -226.630004883 373.980010986
5 520 -1066.4699707 552.409973145
14 520 -289.160003662 316.779998779
16 520 -709.729980469 393.200012207
19 520 55.1700401306 367.419891357
0 521 -1411.57995605 353.779998779
4 521 -154.319900513 376.340087891
5 521 -967.989990234 571.66998291
15 521 573.5 245.940002441
16 521 -624.890014648 396.649993896
19 521 193.039993286 376.179901123
0 522 629.700012207 372.090087891
5 522 488.75 851.229980469
0 523 -802.520019531 378.899993896
4 523 131.119995117 410.679901123
7 523 -744.349975586 492.989990234
15 523 891.890014648 285.720001221
16 523 -327.820007324 434.450012207
19 523 719.610107422 434.119995117
0 524 583.210021973 390.590087891
5 524 449.339996338 856.789978027
0 525 -891.969970703 423.859985352
4 525 92 429.179901123
7 525 -783.679992676 518.719970703
14 525 -14.1599998474 344.140014648
15 525 852.159973145 305.869995117
16 525 -364.089996338 453.829986572
19 525 653.789978027 469.730010986
0 526 -800.409973145 438.239990234
4 526 131.550003052 441.810089111
15 526 891.950012207 319.320098877
16 526 -328.869995117 465.959991455
19 526 721.280029297 485.669891357
0 527 -1354.7800293 454.590087891
4 527 -128.11000061 429.390014648
5 527 -944.140014648 650.599975586
14 527 -194.470001221 362.869995117
15 527 603.479980469 306.079986572
16 527 -597.049987793 454.820098877
19 527 242.169998169 477.939910889
0 528 -1610.0300293 467.970001221
4 528 -260.680114746 433.549987793
15 528 448.420013428 309.480010986
16 528 -753.16998291 460.070098877
19 528 -5.16003417969 475.659912109
0 529 -227.36000061 472.939910889
7 529 623.960021973 249.479995728
9 529 527.860107422 9.10998535156
10 529 357.040008545 -461.439910889
12 529 -373.279998779 -672.310119629
13 529 1040.68005371 236.550003052
16 529 528.75 281.420013428
17 529 223.279998779 258.100006104
18 529 23.5600605011 -121.129997253
0 530 -1366.22998047 472
4 530 -133.25 438.130004883
5 530 -954.119995117 661.359985352
7 530 -1099.18005371 549.520019531
14 530 -198.429992676 370.920013428
16 530 -602.789978027 465.130004883
19 530 232.529998779 494.429901123
0 531 -1249.57995605 481.510009766
4 531 -77.5699462891 445.459991455
5 531 -878.119995117 683.489990234
7 531 -1015.05999756 556.450012207
14 531 -150.029998779 374.200012207
15 531 661.640014648 324.459991455
16 531 -541.280029297 473.239990234
19 531 337.660003662 509.080108643
20 531 -1276.31994629 -26.2099609375
0 532 -1355.82995605 486.790008545
4 532 -128.919998169 445.380004883
5 532 -949.359985352 673.310119629
7 532 -1094.84997559 561.700012207
10 532 -1479.81994629 -153.130004883
15 532 603.33001709 324.040008545
16 532 -599.409973145 473.760009766
19 532 240.380004883 509.049987793
0 533 -852.030029297 500.279998779
7 533 -771.940002441 584.33001709
10 533 -1175.86999512 -141.839996338
14 533 -4.2799987793 380
19 533 677.639892578 550.669921875
0 534 527.070129395 512.510009766
5 534 396.579986572 948.430114746
0 535 -817.859985352 522.719970703
4 535 121.900001526 487.510009766
7 535 -754.510009766 602.530029297
14 535 6.8299870491 388.390014648
15 535 883.150024414 371.459991455
19 535 706.820129395 573.760009766
0 536 -1700.19995117 591.760009766
4 536 -309.739990234 497.109985352
5 536 -1209.77001953 706.150024414
15 536 393.140014648 379.089996338
16 536 -816.159973145 531.599975586
19 536 -95.8700027466 588.210021973
0 537 -1070.48999023 635.320129395
4 537 5.93005418777 532.810119629
0 538 -540.789978027 639.820129395
7 538 473.359985352 326.799987793
13 538 407.989990234 565.460021973
0 539 -926.409973145 650.869995117
4 539 71.4399414062 550.789978027
7 539 -812.539978027 700.630004883
16 539 -389.329986572 584.429870605
19 539 613.91998291 698.890014648
0 540 -881.929992676 672.109985352
4 540 92.9799804688 563.859985352
7 540 -784.880004883 717.08001709
10 540 -1177.31994629 -19.6500205994
14 540 -10.1599998474 458.910003662
15 540 852.270019531 459.070098877
18 540 -1301.76000977 339.820098877
19 540 652.989990234 721.520019531
0 541 -881.929992676 672.109985352
7 541 -784.880004883 717.08001709
15 541 852.270019531 459.070098877
19 541 652.989990234 721.520019531
0 542 -902.900024414 761.719970703
4 542 79.9799804688 611.310119629
5 542 -687.880004883 941.16998291
15 542 838.810119629 513.659973145
16 542 -383.109985352 649.760009766
19 542 626.340087891 810.909973145
0 543 -1554.07995605 783.200012207
4 543 -239.88999939 599.020019531
5 543 -1140.17004395 863.619995117
10 543 -1646.34997559 91.0300292969
14 543 -294.720001221 519.66998291
15 543 475.369995117 493.359985352
16 543 -732.929992676 645.549987793
19 543 36.160030365 781.869995117
0 544 740.799987793 -61.9699707031
4 544 997.799987793 185.070098877
0 545 1319.31005859 -23.9200401306
8 545 -355.190002441 13.3499803543
0 546 -1371.75 10.910030365
7 546 -1086.26000977 184.740005493
10 546 -1503.76000977 -522.700012207
16 546 -586.409973145 204.839996338
0 547 716.939880371 78.6999511719
5 547 589.560119629 642.5
6 547 -298.899993896 -61.539981842
0 548 863.270019531 99.9599609375
4 548 1082.04003906 286.380004883
5 548 713.099975586 682.41998291
0 549 701.629882812 101.410003662
4 549 975.799987793 278.230010986
5 549 574.239990234 657.700012207
6 549 -318.579986572 -25.5100097656
0 550 701.629882812 101.410003662
4 550 975.799987793 278.230010986
5 550 574.239990234 657.700012207
0 551 834.039978027 105.099998474
5 551 687.359985352 681.280029297
6 551 -140.240005493 -47.4099693298
0 552 699.75 118.660003662
4 552 974.789978027 287.939910889
0 553 699.75 118.660003662
4 553 974.789978027 287.939910889
0 554 1613.56994629 122.61000061
7 554 932.590087891 286.019989014
8 554 883.5 127.949996948
17 554 -893.729980469 335.959991455
20 554 49.839969635 -221.710006714
0 555 999.340087891 123.379997253
4 555 1184.48999023 311.519989014
5 555 840.450012207 727.729980469
8 555 55.5300292969 120.680000305
16 555 638.030029297 336.049987793
0 556 978.799987793 129.909896851
4 556 1166.48999023 313.409912109
8 556 18.1099891663 129.929992676
16 556 629.430114746 337.269989014
0 557 978.799987793 129.909896851
4 557 1166.48999023 313.409912109
8 557 18.1099891663 129.929992676
16 557 629.430114746 337.269989014
0 558 946.939880371 137.880004883
4 558 1142.93005371 315.869995117
8 558 -35.0499916077 145.070007324
0 559 627.010009766 152.669906616
2 559 -249.039993286 63.0499916077
3 559 -795.41998291 230.169906616
4 559 930.010009766 303.590087891
5 559 508.439910889 683.239990234
7 559 277.869995117 318.390014648
9 559 -288.100006104 190.529998779
10 559 -217.86000061 -405.899993896
11 559 357.019989014 128.429992676
12 559 -836.590026855 -518.729980469
13 559 -1662.0300293 427.929901123
20 559 -384.290008545 -197.089996338
0 560 -1698.27001953 201.619995117
4 560 -299.899993896 296.320098877
19 560 -80.0699462891 218.479995728
0 561 -1530.22998047 205.979995728
4 561 -208.039993286 298.689910889
14 561 -271.869995117 248.589996338
0 562 -917.190002441 206.830093384
4 562 84.0100097656 311.970001221
7 562 -790.140014648 347.619995117
10 562 -1204.2800293 -366.569885254
14 562 -21.6599998474 244.839996338
15 562 842.969970703 171.88999939
16 562 -367.600006104 328.730010986
19 562 641.760009766 250.490005493
0 563 -1498.56994629 206.539993286
4 563 -192.990005493 299.189910889
5 563 -1002.28997803 456.679901123
14 563 -256.519989014 248.399993896
16 563 -664.179992676 310.670013428
19 563 119.260002136 230.479995728
0 564 568.929870605 212.880004883
2 564 -278.399993896 131.520004272
3 564 -886.039978027 381.200012207
4 564 895.419921875 335.419891357
7 564 249.410003662 359.450012207
9 564 -315.579986572 239.840103149
10 564 -237.960006714 -369.189910889
11 564 333.850006104 176.350006104
12 564 -861.099975586 -479.25
18 564 -470 33.25
20 564 -398.239990234 -170.240005493
0 565 714.919921875 217.029998779
3 565 -660.809997559 328.320098877
4 565 985.590087891 346.100006104
5 565 574.469970703 746.780029297
0 566 -1036.09997559 219.25
4 566 28.8000507355 314.739990234
15 566 781.539978027 175.460006714
0 567 -1076.06994629 221.419906616
4 567 9.81994628906 314.619995117
15 567 760.299987793 175.440002441
16 567 -442.799987793 330.980010986
0 568 -862.130004883 224.06010437
7 568 -767.710021973 359.540008545
10 568 -1185.47998047 -355.790008545
14 568 -7.64001512527 249.940002441
15 568 866.450012207 182.350006104
19 568 681.090087891 264.489990234
0 569 945.020019531 226.509994507
4 569 1144.18994141 370.600006104
5 569 777.289978027 798.700012207
8 569 -36.0100097656 279.619995117
16 569 613.119995117 389.939910889
0 570 -1193.81994629 229.259994507
4 570 -45.089969635 315.739990234
7 570 -964.150024414 357.850006104
15 570 697.66998291 177.059997559
16 570 -501.029998779 331.649993896
0 571 -1237.44995117 230.429901123
4 571 -66.5300292969 315.310089111
5 571 -830.559997559 505.959991455
0 572 -1385.76000977 236.11000061
4 572 -137.539993286 315.480010986
0 573 -1539.91003418 237.800003052
4 573 -215.029998779 314.450012207
5 573 -1036.72998047 473.160003662
14 573 -277.630004883 262.959991455
15 573 501.390014648 176.25
16 573 -691.200012207 327.549987793
19 573 77.7600097656 259.140014648
0 574 572.510009766 238.490005493
2 574 -278.079986572 161.520004272
7 574 250.990005493 376.890014648
9 574 -315.230010986 261.899993896
11 574 334.019989014 198.100006104
12 574 -859.979980469 -461.5
0 575 -1483.04003906 239.119995117
4 575 -185.490005493 315.649993896
14 575 -249.86000061 263.470001221
15 575 536.239990234 177.410003662
16 575 -657.179992676 329.5
19 575 132.699996948 262.730010986
0 576 632.260009766 244.13999939
4 576 934.070129395 356.720001221
5 576 503.630004883 753.159973145
0 577 664.439880371 256.220001221
5 577 527.520019531 768.429870605
0 578 650.460021973 256.369995117
4 578 945.419921875 364.799987793
5 578 517.430114746 766.539978027
6 578 -377.859985352 197.970001221
7 578 290.859985352 393.179901123
9 578 -276.880004883 285.399993896
12 578 -822.200012207 -442.439910889
18 578 -444.319885254 60.5900917053
20 578 -375.980010986 -144.710006714
0 579 -1460.11999512 268.590087891
4 579 -176.61000061 332.260009766
16 579 -647.909973145 347.850006104
0 580 657.090087891 272.709991455
4 580 949.899902344 374.390014648
5 580 520.210021973 779.570129395
7 580 295.290008545 404.100006104
9 580 -265.680114746 301.040008545
10 580 -203.75 -329.180114746
11 580 374.170013428 234.38999939
12 580 -817.609985352 -432.549987793
13 580 -1593.54003906 773.700012207
18 580 -441.209991455 69.359992981
0 581 560.439880371 276.739990234
4 581 891.289978027 371.25
0 582 670.489990234 285.459991455
4 582 958.030029297 383.450012207
5 582 529.880004883 793.060119629
0 583 592.419921875 290.669891357
5 583 467.019989014 781.989990234
0 584 837.320129395 296.859985352
8 584 -222.119995117 399.049987793
0 585 -813.479980469 298.359985352
7 585 -798.599975586 433.669891357
0 586 752.070129395 334.429901123
5 586 603.619995117 852.619995117
0 587 -1190.51000977 344.810089111
7 587 -964.799987793 448.369995117
14 587 -123.279998779 310.179992676
15 587 699.66998291 245.699996948
16 587 -503.109985352 397.019989014
0 588 -1580.97998047 350.399993896
4 588 -241.25 373.159912109
5 588 -1085.40002441 548.270019531
15 588 471.310089111 241.990005493
19 588 29.0200195312 364.989990234
0 589 -1374.5 353.779998779
4 589 -134.119995117 376.630004883
7 589 -1097.75 454.130004883
14 589 -200.559997559 315.790008545
15 589 596.989990234 246.160003662
16 589 -601.270019531 397.260009766
19 589 231.899993896 378.169891357
0 590 -1434.39001465 352.609985352
4 590 -165.93989563 375.130004883
14 590 -229.940002441 315.839996338
15 590 560.659973145 244.949996948
16 590 -635.760009766 395.619995117
19 590 171.880004883 374.320098877
0 591 -1436.43005371 366.369995117
4 591 -166.960006714 382.130004883
14 591 -231.429992676 322.140014648
15 591 558.450012207 252.460006714
16 591 -638.619995117 403.329986572
19 591 169.13999939 387.419891357
0 592 -1479.69995117 371.299987793
4 592 -186.779998779 383.399993896
14 592 -248.690002441 324.440002441
15 592 536.289978027 253.809997559
16 592 -660.690002441 404.890014648
19 592 131.669998169 390.189910889
0 593 518.570129395 372.399993896
4 593 866.629882812 423.790008545
0 594 -769.75 374.260009766
4 594 144.369995117 411.529998779
15 594 904.099975586 285.510009766
16 594 -317.040008545 434.850006104
19 594 742.350097656 426.540008545
0 595 -1235.25 451.230010986
7 595 -1003.17999268 532.689880371
14 595 -142.990005493 359.619995117
16 595 -532.33001709 456.720001221
19 595 351.989990234 480.310089111
0 596 538.360107422 453.049987793
4 596 880.149902344 471.700012207
5 596 407.260009766 897.930114746
0 597 -1314.93005371 484.230010986
